"REF_DATE","GEO","DGUID","Traveller characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1993-04","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8884434","","","","0"
"1993-05","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","10066306","","","","0"
"1993-06","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","10498938","","","","0"
"1993-07","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","13705714","","","","0"
"1993-08","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","13608003","","","","0"
"1993-09","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9853594","","","","0"
"1993-10","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8620168","","","","0"
"1993-11","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7310268","","","","0"
"1993-12","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7403417","","","","0"
"1994-01","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6427770","","","","0"
"1994-02","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6194631","","","","0"
"1994-03","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7806199","","","","0"
"1994-04","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7699508","","","","0"
"1994-05","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8731324","","","","0"
"1994-06","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9566730","","","","0"
"1994-07","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","12708819","","","","0"
"1994-08","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","12228456","","","","0"
"1994-09","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9320580","","","","0"
"1994-10","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8375024","","","","0"
"1994-11","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7066550","","","","0"
"1994-12","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7131488","","","","0"
"1995-01","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6582915","","","","0"
"1995-02","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6087648","","","","0"
"1995-03","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7668644","","","","0"
"1995-04","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8032500","","","","0"
"1995-05","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8935523","","","","0"
"1995-06","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9850777","","","","0"
"1995-07","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","12765577","","","","0"
"1995-08","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","12629445","","","","0"
"1995-09","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9658507","","","","0"
"1995-10","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8406927","","","","0"
"1995-11","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7022707","","","","0"
"1995-12","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7037421","","","","0"
"1996-01","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6633023","","","","0"
"1996-02","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6728711","","","","0"
"1996-03","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8348851","","","","0"
"1996-04","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8168087","","","","0"
"1996-05","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9405078","","","","0"
"1996-06","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","10317134","","","","0"
"1996-07","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","12607994","","","","0"
"1996-08","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","13174183","","","","0"
"1996-09","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9253091","","","","0"
"1996-10","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8374680","","","","0"
"1996-11","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7192420","","","","0"
"1996-12","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7187217","","","","0"
"1997-01","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6763791","","","","0"
"1997-02","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6820801","","","","0"
"1997-03","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8579124","","","","0"
"1997-04","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8092113","","","","0"
"1997-05","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9425818","","","","0"
"1997-06","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","10084826","","","","0"
"1997-07","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","12677092","","","","0"
"1997-08","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","13473619","","","","0"
"1997-09","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9242168","","","","0"
"1997-10","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8483347","","","","0"
"1997-11","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7317535","","","","0"
"1997-12","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7178331","","","","0"
"1998-01","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6738517","","","","0"
"1998-02","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6592041","","","","0"
"1998-03","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7756801","","","","0"
"1998-04","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8059354","","","","0"
"1998-05","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9209088","","","","0"
"1998-06","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9698808","","","","0"
"1998-07","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","12056003","","","","0"
"1998-08","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","12224370","","","","0"
"1998-09","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8979573","","","","0"
"1998-10","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8138219","","","","0"
"1998-11","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7015772","","","","0"
"1998-12","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7095682","","","","0"
"1999-01","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6233665","","","","0"
"1999-02","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","6511223","","","","0"
"1999-03","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","7680479","","","","0"
"1999-04","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","8038871","","","","0"
"1999-05","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9084094","","","","0"
"1999-06","Canada","2016A000011124","Total international travellers","Persons","249","units","0","v125183","1.1","9601126","","","","0"
