"Plot","Entry","Name","Rep","Expt","PlantingDate","DTE","DTF","DTS","DTM","Tb","Pc"
5563,69,"ILL 28 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,47,69,90,-70.5041633318889,7.03180200376748
5564,309,"PI 490288 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",13,55,71,85,-28.7168672429661,6.04658902510159
5565,290,"PI 458503 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,48,69,85,-47.3823622952707,6.90724538021988
5567,239,"PI 426784 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,47,68,81,-30.2121027220814,5.36625366382228
5568,272,"PI 432005 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,47,70,86,-49.0011233729702,6.8189687203247
5569,70,"ILL 3025 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,44,63,81,-43.2922942127962,6.18054683034577
5571,28,"CN 105715 AGL",2,"Sutherland, Canada 2017","2017-05-04",14,44,64,85,-32.6885666952961,6.96361634288819
5573,27,"CN 105605 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,45,64,83,-23.9090996743563,6.52381896675023
5574,316,"PI 612875 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,45,64,82,-86.4071986859824,7.19178130146349
5575,94,"ILL 5888 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,41,64,83,0.10789568603844,-8.62732290447794
5576,174,"PI 298122 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",13,55,72,90,-35.5969515356143,6.32412752341146
5577,72,"ILL 3347 AGL",2,"Sutherland, Canada 2017","2017-05-04",14,44,64,83,-35.0579181074974,5.73910113177352
5579,114,"ILL 8010 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,43,65,83,-21.3047330642547,4.9412842060945
5580,133,"PI 177430 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",13,49,71,85,-55.7715887988911,6.86607318019761
5581,297,"PI 472327 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,44,65,81,-30.5536555326534,5.73203157281491
5582,100,"ILL 624 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,52,71,90,-36.6952400692219,6.54847206148769
5583,238,"PI 426778 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,69,85,-38.2948220940194,6.81255536720082
5584,250,"PI 431679 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",10,52,69,88,-28.1491795936594,6.69466774856741
5585,205,"CN 105866 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,55,73,88,-50.980563499604,6.71598492238666
5586,140,"PI 181886 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",10,48,65,85,-80.3127258391921,6.92126750246962
5587,319,"Shasta AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,72,90,-15.0120114936128,4.77073869097458
5588,1,"CDC Asterix AGL",2,"Sutherland, Canada 2017","2017-05-04",10,56,72,90,-41.9973400433751,6.58849524436764
5589,136,"PI 178971 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,54,67,85,-36.2167077673104,6.48619438413672
5590,255,"PI 431717 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",10,50,69,83,-38.8733225753886,7.02321513964664
5591,142,"PI 193546 AGL",2,"Sutherland, Canada 2017","2017-05-04",12,48,69,83,-81.9814658504277,7.14972306865798
5592,74,"ILL 3597 AGL",2,"Sutherland, Canada 2017","2017-05-04",13,45,65,80,-52.4275423295306,6.71137981799985
5593,321,"W6 27760 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,53,69,85,-28.4668496386675,5.38857349087216
5594,202,"PI 320935 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,44,67,88,-42.4910944061515,7.31045635412532
5595,163,"PI 289079 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,55,73,90,-44.211618637006,6.51476208873769
5596,82,"ILL 4782 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,41,64,81,-36.6651648913865,6.16724330065301
5597,179,"PI 298921 AGL",2,"Sutherland, Canada 2017","2017-05-04",12,48,70,90,-77.3085326046288,6.7369012708802
5601,47,"IG 1706 AGL",2,"Sutherland, Canada 2017","2017-05-04",13,45,69,90,-39.0953475252697,7.28833949609636
5603,66,"PI 431893 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,51,69,85,-15.7062218881092,5.28125494970582
5604,108,"ILL 7747 AGL",2,"Sutherland, Canada 2017","2017-05-04",16,48,67,83,-84.9389379831956,6.95145020996486
5606,143,"PI 193547 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,53,70,83,-49.1082980661956,6.40014080125362
5607,52,"ILL 10657 AGL",2,"Sutherland, Canada 2017","2017-05-04",14,43,63,81,-30.1328173109292,5.43671042154548
5608,151,"PI 212610 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,53,69,83,-39.1776541530307,6.49710596311783
5609,256,"PI 431728 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",13,51,69,83,-30.597488272433,6.64465286437266
5610,185,"PI 299126 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,45,65,88,-66.6585820028606,6.99809713715497
5611,60,"ILL 1220 AGL",2,"Sutherland, Canada 2017","2017-05-04",12,47,69,90,-31.8995262956172,6.83496849603994
5612,53,"ILL 10748 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,70,85,-14.7149763867759,2.32872188956176
5613,138,"PI 179330 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,71,84,-46.3063015650685,7.02860525119635
5614,306,"PI 472615 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,44,62,82,-43.813678312135,6.41217741000292
5616,241,"PI 426807 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,45,65,83,-61.6208095866345,7.07704811963126
5617,264,"PI 431873 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,71,89,-48.3689153405292,7.36327005770117
5618,54,"ILL 11547 AGL",2,"Sutherland, Canada 2017","2017-05-04",10,44,63,82,-21.2238913686575,4.44639366574707
5620,234,"PI 420924 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",10,48,69,85,-82.1132536486689,6.95715989337242
5621,107,"ILL 7716 AGL",2,"Sutherland, Canada 2017","2017-05-04",10,47,68,89,-12.5371079352689,2.08663869540464
5625,303,"PI 472569 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,45,65,81,-34.1818699208149,5.40834723415912
5626,131,"PI 169534 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",12,52,73,88,-24.1155127962704,6.1687001794475
5629,268,"PI 431980 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",12,48,69,90,-31.6311852830842,6.87333646549215
5631,200,"PI 311107 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,53,70,90,-69.5066680851368,6.83574521834955
5632,251,"PI 431684 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,48,71,84,-41.0946539680135,7.19572882913242
5633,68,"ILL 2580 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,43,63,82,-48.3585741109074,6.72856753224324
5635,231,"PI 379368 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,50,70,85,-47.5246364867943,6.73953288034107
5637,113,"ILL 8009 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,43,65,81,-22.7606446671366,5.13759175918172
5638,55,"ILL 11548 AGL",2,"Sutherland, Canada 2017","2017-05-04",14,45,67,85,-16.7878756811506,4.43687309652409
5643,275,"PI 432085 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,45,65,85,-54.5546543101965,7.17418580017256
5644,158,"PI 273664 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,52,69,85,-52.7717525142847,7.23598448800097
5645,261,"PI 431809 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,48,67,83,-37.1929291132282,6.98726973015207
5646,156,"PI 250158 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",16,45,63,81,-30.7957818531114,5.21327086776301
5647,298,"PI 472380 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,43,64,82,-24.6205619596176,5.26750799545848
5648,103,"ILL 7089 AGL",2,"Sutherland, Canada 2017","2017-05-04",13,46,71,85,-28.8354953817307,6.77491272889946
5649,119,"ILL 975 AGL",2,"Sutherland, Canada 2017","2017-05-04",14,45,64,81,-111.871972647066,7.06985397856769
5650,62,"ILL 1762 AGL",2,"Sutherland, Canada 2017","2017-05-04",13,53,69,88,-56.4138264785799,7.14549558193374
5651,106,"ILL 7668 AGL",2,"Sutherland, Canada 2017","2017-05-04",13,47,66,82,-30.0260449479903,5.60393790375033
5653,293,"PI 468902 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,69,90,-38.3163375041285,6.76163216680937
5654,181,"PI 298923 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,72,90,-35.9761918140219,7.00797771919782
5655,118,"ILL 9 AGL",2,"Sutherland, Canada 2017","2017-05-04",12,41,65,83,-29.343567428965,6.11653557838545
5658,194,"PI 299351 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,68,86,-37.5809139365324,6.67794132439998
