Expt,Location,Year,Date,Time,LoggerID,Measurement,Unit,Value,DaysAfterPlanting
In17,"Bhopal, India",2017,2018-05-07,,Weather Station,Maximum Temperature,C,40.98,
In17,"Bhopal, India",2017,2018-05-08,,Weather Station,Maximum Temperature,C,40.12,
In17,"Bhopal, India",2017,2018-05-09,,Weather Station,Maximum Temperature,C,41.2,
In17,"Bhopal, India",2017,2018-05-10,,Weather Station,Maximum Temperature,C,42.22,
In17,"Bhopal, India",2017,2018-05-11,,Weather Station,Maximum Temperature,C,43.38,
In17,"Bhopal, India",2017,2018-05-12,,Weather Station,Maximum Temperature,C,42.89,
In17,"Bhopal, India",2017,2018-05-13,,Weather Station,Maximum Temperature,C,42.54,
In17,"Bhopal, India",2017,2018-05-14,,Weather Station,Maximum Temperature,C,41.78,
In17,"Bhopal, India",2017,2018-05-15,,Weather Station,Maximum Temperature,C,42.74,
In17,"Bhopal, India",2017,2017-11-01,,Weather Station,Minimum Huminity,%,29,
In17,"Bhopal, India",2017,2017-11-02,,Weather Station,Minimum Huminity,%,29,
In17,"Bhopal, India",2017,2017-11-03,,Weather Station,Minimum Huminity,%,26,
In17,"Bhopal, India",2017,2017-11-04,,Weather Station,Minimum Huminity,%,34,
In17,"Bhopal, India",2017,2017-11-05,,Weather Station,Minimum Huminity,%,37,
In17,"Bhopal, India",2017,2017-11-06,,Weather Station,Minimum Huminity,%,37,
In17,"Bhopal, India",2017,2017-11-07,,Weather Station,Minimum Huminity,%,37,
In17,"Bhopal, India",2017,2017-11-08,,Weather Station,Minimum Huminity,%,32,
In17,"Bhopal, India",2017,2017-11-09,,Weather Station,Minimum Huminity,%,29,
In17,"Bhopal, India",2017,2017-11-10,,Weather Station,Minimum Huminity,%,26,
In17,"Bhopal, India",2017,2017-11-11,,Weather Station,Minimum Huminity,%,25,
In17,"Bhopal, India",2017,2017-11-12,,Weather Station,Minimum Huminity,%,30,
In17,"Bhopal, India",2017,2017-11-13,,Weather Station,Minimum Huminity,%,31,
In17,"Bhopal, India",2017,2017-11-14,,Weather Station,Minimum Huminity,%,31,
In17,"Bhopal, India",2017,2017-11-15,,Weather Station,Minimum Huminity,%,30,
In17,"Bhopal, India",2017,2017-11-16,,Weather Station,Minimum Huminity,%,38,
In17,"Bhopal, India",2017,2017-11-17,,Weather Station,Minimum Huminity,%,43,
In17,"Bhopal, India",2017,2017-11-18,,Weather Station,Minimum Huminity,%,48,
In17,"Bhopal, India",2017,2017-11-19,,Weather Station,Minimum Huminity,%,40,
In17,"Bhopal, India",2017,2017-11-20,,Weather Station,Minimum Huminity,%,42,
In17,"Bhopal, India",2017,2017-11-21,,Weather Station,Minimum Huminity,%,39,
In17,"Bhopal, India",2017,2017-11-22,,Weather Station,Minimum Huminity,%,44,
In17,"Bhopal, India",2017,2017-11-23,,Weather Station,Minimum Huminity,%,36,
In17,"Bhopal, India",2017,2017-11-24,,Weather Station,Minimum Huminity,%,20,
In17,"Bhopal, India",2017,2017-11-25,,Weather Station,Minimum Huminity,%,26,
In17,"Bhopal, India",2017,2017-11-26,,Weather Station,Minimum Huminity,%,22,
In17,"Bhopal, India",2017,2017-11-27,,Weather Station,Minimum Huminity,%,21,
In17,"Bhopal, India",2017,2017-11-28,,Weather Station,Minimum Huminity,%,23,
In17,"Bhopal, India",2017,2017-11-29,,Weather Station,Minimum Huminity,%,28,
In17,"Bhopal, India",2017,2017-11-30,,Weather Station,Minimum Huminity,%,29,
In17,"Bhopal, India",2017,2017-12-01,,Weather Station,Minimum Huminity,%,45,
In17,"Bhopal, India",2017,2017-12-02,,Weather Station,Minimum Huminity,%,45,
In17,"Bhopal, India",2017,2017-12-03,,Weather Station,Minimum Huminity,%,42,
In17,"Bhopal, India",2017,2017-12-04,,Weather Station,Minimum Huminity,%,45,
In17,"Bhopal, India",2017,2017-12-05,,Weather Station,Minimum Huminity,%,41,
In17,"Bhopal, India",2017,2017-12-06,,Weather Station,Minimum Huminity,%,42,
In17,"Bhopal, India",2017,2017-12-07,,Weather Station,Minimum Huminity,%,48,
In17,"Bhopal, India",2017,2017-12-08,,Weather Station,Minimum Huminity,%,62,
In17,"Bhopal, India",2017,2017-12-09,,Weather Station,Minimum Huminity,%,55,
In17,"Bhopal, India",2017,2017-12-10,,Weather Station,Minimum Huminity,%,43,
In17,"Bhopal, India",2017,2017-12-11,,Weather Station,Minimum Huminity,%,45,
In17,"Bhopal, India",2017,2017-12-12,,Weather Station,Minimum Huminity,%,73,
In17,"Bhopal, India",2017,2017-12-13,,Weather Station,Minimum Huminity,%,56,
In17,"Bhopal, India",2017,2017-12-14,,Weather Station,Minimum Huminity,%,63,
In17,"Bhopal, India",2017,2017-12-15,,Weather Station,Minimum Huminity,%,55,
In17,"Bhopal, India",2017,2017-12-16,,Weather Station,Minimum Huminity,%,52,
In17,"Bhopal, India",2017,2017-12-17,,Weather Station,Minimum Huminity,%,51,
In17,"Bhopal, India",2017,2017-12-18,,Weather Station,Minimum Huminity,%,48,
In17,"Bhopal, India",2017,2017-12-19,,Weather Station,Minimum Huminity,%,32,
In17,"Bhopal, India",2017,2017-12-20,,Weather Station,Minimum Huminity,%,34,
In17,"Bhopal, India",2017,2017-12-21,,Weather Station,Minimum Huminity,%,39,
In17,"Bhopal, India",2017,2017-12-22,,Weather Station,Minimum Huminity,%,40,
In17,"Bhopal, India",2017,2017-12-23,,Weather Station,Minimum Huminity,%,39,
In17,"Bhopal, India",2017,2017-12-24,,Weather Station,Minimum Huminity,%,43,
In17,"Bhopal, India",2017,2017-12-25,,Weather Station,Minimum Huminity,%,45,
In17,"Bhopal, India",2017,2017-12-26,,Weather Station,Minimum Huminity,%,41,
In17,"Bhopal, India",2017,2017-12-27,,Weather Station,Minimum Huminity,%,40,
In17,"Bhopal, India",2017,2017-12-28,,Weather Station,Minimum Huminity,%,40,
In17,"Bhopal, India",2017,2017-12-29,,Weather Station,Minimum Huminity,%,44,
In17,"Bhopal, India",2017,2017-12-30,,Weather Station,Minimum Huminity,%,45,
In17,"Bhopal, India",2017,2017-12-31,,Weather Station,Minimum Huminity,%,50,
In17,"Bhopal, India",2017,2018-01-01,,Weather Station,Minimum Huminity,%,32.15,
In17,"Bhopal, India",2017,2018-01-02,,Weather Station,Minimum Huminity,%,36.6,
In17,"Bhopal, India",2017,2018-01-03,,Weather Station,Minimum Huminity,%,39.36,
In17,"Bhopal, India",2017,2018-01-04,,Weather Station,Minimum Huminity,%,40.2,
In17,"Bhopal, India",2017,2018-01-05,,Weather Station,Minimum Huminity,%,31,
In17,"Bhopal, India",2017,2018-01-06,,Weather Station,Minimum Huminity,%,36.5,
In17,"Bhopal, India",2017,2018-01-07,,Weather Station,Minimum Huminity,%,33.7,
In17,"Bhopal, India",2017,2018-01-08,,Weather Station,Minimum Huminity,%,31.41,
In17,"Bhopal, India",2017,2018-01-09,,Weather Station,Minimum Huminity,%,36.13,
In17,"Bhopal, India",2017,2018-01-10,,Weather Station,Minimum Huminity,%,26.56,
In17,"Bhopal, India",2017,2018-01-11,,Weather Station,Minimum Huminity,%,26.79,
In17,"Bhopal, India",2017,2018-01-12,,Weather Station,Minimum Huminity,%,28.29,
In17,"Bhopal, India",2017,2018-01-13,,Weather Station,Minimum Huminity,%,32.64,
In17,"Bhopal, India",2017,2018-01-14,,Weather Station,Minimum Huminity,%,28.02,
In17,"Bhopal, India",2017,2018-01-15,,Weather Station,Minimum Huminity,%,27.78,
In17,"Bhopal, India",2017,2018-01-16,,Weather Station,Minimum Huminity,%,30.32,
In17,"Bhopal, India",2017,2018-01-17,,Weather Station,Minimum Huminity,%,31.83,
In17,"Bhopal, India",2017,2018-01-18,,Weather Station,Minimum Huminity,%,27.39,
In17,"Bhopal, India",2017,2018-01-19,,Weather Station,Minimum Huminity,%,31.02,
In17,"Bhopal, India",2017,2018-01-20,,Weather Station,Minimum Huminity,%,33.19,
In17,"Bhopal, India",2017,2018-01-21,,Weather Station,Minimum Huminity,%,28.85,
In17,"Bhopal, India",2017,2018-01-22,,Weather Station,Minimum Huminity,%,28.77,
In17,"Bhopal, India",2017,2018-01-23,,Weather Station,Minimum Huminity,%,35.71,
In17,"Bhopal, India",2017,2018-01-24,,Weather Station,Minimum Huminity,%,23.96,
In17,"Bhopal, India",2017,2018-01-25,,Weather Station,Minimum Huminity,%,33.07,
In17,"Bhopal, India",2017,2018-01-26,,Weather Station,Minimum Huminity,%,19.19,
In17,"Bhopal, India",2017,2018-01-27,,Weather Station,Minimum Huminity,%,19.06,
In17,"Bhopal, India",2017,2018-01-28,,Weather Station,Minimum Huminity,%,23.41,
In17,"Bhopal, India",2017,2018-01-29,,Weather Station,Minimum Huminity,%,24.57,
In17,"Bhopal, India",2017,2018-01-30,,Weather Station,Minimum Huminity,%,22.6,
In17,"Bhopal, India",2017,2018-01-31,,Weather Station,Minimum Huminity,%,17.27,
In17,"Bhopal, India",2017,2018-02-01,,Weather Station,Minimum Huminity,%,18.19,
In17,"Bhopal, India",2017,2018-02-02,,Weather Station,Minimum Huminity,%,20.65,
In17,"Bhopal, India",2017,2018-02-03,,Weather Station,Minimum Huminity,%,19.99,
In17,"Bhopal, India",2017,2018-02-04,,Weather Station,Minimum Huminity,%,31.4,
In17,"Bhopal, India",2017,2018-02-05,,Weather Station,Minimum Huminity,%,28.36,
In17,"Bhopal, India",2017,2018-02-06,,Weather Station,Minimum Huminity,%,34.83,
In17,"Bhopal, India",2017,2018-02-07,,Weather Station,Minimum Huminity,%,45.86,
In17,"Bhopal, India",2017,2018-02-08,,Weather Station,Minimum Huminity,%,28.42,
In17,"Bhopal, India",2017,2018-02-09,,Weather Station,Minimum Huminity,%,22.88,
In17,"Bhopal, India",2017,2018-02-10,,Weather Station,Minimum Huminity,%,19.03,
In17,"Bhopal, India",2017,2018-02-11,,Weather Station,Minimum Huminity,%,32.83,
In17,"Bhopal, India",2017,2018-02-12,,Weather Station,Minimum Huminity,%,47.67,
In17,"Bhopal, India",2017,2018-02-13,,Weather Station,Minimum Huminity,%,51.42,
In17,"Bhopal, India",2017,2018-02-14,,Weather Station,Minimum Huminity,%,26.83,
In17,"Bhopal, India",2017,2018-02-15,,Weather Station,Minimum Huminity,%,23.99,
In17,"Bhopal, India",2017,2018-02-16,,Weather Station,Minimum Huminity,%,22.04,
In17,"Bhopal, India",2017,2018-02-17,,Weather Station,Minimum Huminity,%,19.3,
In17,"Bhopal, India",2017,2018-02-18,,Weather Station,Minimum Huminity,%,19.28,
In17,"Bhopal, India",2017,2018-02-19,,Weather Station,Minimum Huminity,%,38.48,
In17,"Bhopal, India",2017,2018-02-20,,Weather Station,Minimum Huminity,%,30.5,
In17,"Bhopal, India",2017,2018-02-21,,Weather Station,Minimum Huminity,%,29.8,
In17,"Bhopal, India",2017,2018-02-22,,Weather Station,Minimum Huminity,%,31.7,
In17,"Bhopal, India",2017,2018-02-23,,Weather Station,Minimum Huminity,%,29.4,
In17,"Bhopal, India",2017,2018-02-24,,Weather Station,Minimum Huminity,%,31.9,
In17,"Bhopal, India",2017,2018-02-25,,Weather Station,Minimum Huminity,%,33.2,
In17,"Bhopal, India",2017,2018-02-26,,Weather Station,Minimum Huminity,%,31.5,
In17,"Bhopal, India",2017,2018-02-27,,Weather Station,Minimum Huminity,%,34.7,
In17,"Bhopal, India",2017,2018-02-28,,Weather Station,Minimum Huminity,%,32.23,
In17,"Bhopal, India",2017,2018-03-01,,Weather Station,Minimum Huminity,%,17.63,
In17,"Bhopal, India",2017,2018-03-02,,Weather Station,Minimum Huminity,%,18.37,
In17,"Bhopal, India",2017,2018-03-03,,Weather Station,Minimum Huminity,%,14.73,
In17,"Bhopal, India",2017,2018-03-04,,Weather Station,Minimum Huminity,%,17.7,
In17,"Bhopal, India",2017,2018-03-05,,Weather Station,Minimum Huminity,%,20.12,
In17,"Bhopal, India",2017,2018-03-06,,Weather Station,Minimum Huminity,%,20.59,
In17,"Bhopal, India",2017,2018-03-07,,Weather Station,Minimum Huminity,%,25.35,
In17,"Bhopal, India",2017,2018-03-08,,Weather Station,Minimum Huminity,%,17.69,
In17,"Bhopal, India",2017,2018-03-09,,Weather Station,Minimum Huminity,%,16.44,
In17,"Bhopal, India",2017,2018-03-10,,Weather Station,Minimum Huminity,%,12.74,
In17,"Bhopal, India",2017,2018-03-11,,Weather Station,Minimum Huminity,%,10.57,
In17,"Bhopal, India",2017,2018-03-12,,Weather Station,Minimum Huminity,%,10.66,
In17,"Bhopal, India",2017,2018-03-13,,Weather Station,Minimum Huminity,%,13.25,
In17,"Bhopal, India",2017,2018-03-14,,Weather Station,Minimum Huminity,%,14.71,
In17,"Bhopal, India",2017,2018-03-15,,Weather Station,Minimum Huminity,%,17.6,
In17,"Bhopal, India",2017,2018-03-16,,Weather Station,Minimum Huminity,%,14.65,
In17,"Bhopal, India",2017,2018-03-17,,Weather Station,Minimum Huminity,%,14.19,
In17,"Bhopal, India",2017,2018-03-18,,Weather Station,Minimum Huminity,%,18.6,
In17,"Bhopal, India",2017,2018-03-19,,Weather Station,Minimum Huminity,%,19.17,
In17,"Bhopal, India",2017,2018-03-20,,Weather Station,Minimum Huminity,%,23.61,
In17,"Bhopal, India",2017,2018-03-21,,Weather Station,Minimum Huminity,%,12.85,
In17,"Bhopal, India",2017,2018-03-22,,Weather Station,Minimum Huminity,%,18.54,
In17,"Bhopal, India",2017,2018-03-23,,Weather Station,Minimum Huminity,%,13.54,
In17,"Bhopal, India",2017,2018-03-24,,Weather Station,Minimum Huminity,%,11.28,
In17,"Bhopal, India",2017,2018-03-25,,Weather Station,Minimum Huminity,%,10.8,
In17,"Bhopal, India",2017,2018-03-26,,Weather Station,Minimum Huminity,%,9.09,
In17,"Bhopal, India",2017,2018-03-27,,Weather Station,Minimum Huminity,%,7.61,
In17,"Bhopal, India",2017,2018-03-28,,Weather Station,Minimum Huminity,%,7.32,
In17,"Bhopal, India",2017,2018-03-29,,Weather Station,Minimum Huminity,%,5.84,
In17,"Bhopal, India",2017,2018-03-30,,Weather Station,Minimum Huminity,%,5.33,
In17,"Bhopal, India",2017,2018-03-31,,Weather Station,Minimum Huminity,%,6.96,
In17,"Bhopal, India",2017,2018-04-01,,Weather Station,Minimum Huminity,%,6.38,
In17,"Bhopal, India",2017,2018-04-02,,Weather Station,Minimum Huminity,%,8.46,
In17,"Bhopal, India",2017,2018-04-03,,Weather Station,Minimum Huminity,%,9.57,
In17,"Bhopal, India",2017,2018-04-04,,Weather Station,Minimum Huminity,%,9.4,
In17,"Bhopal, India",2017,2018-04-05,,Weather Station,Minimum Huminity,%,10.01,
In17,"Bhopal, India",2017,2018-04-06,,Weather Station,Minimum Huminity,%,13.69,
In17,"Bhopal, India",2017,2018-04-07,,Weather Station,Minimum Huminity,%,13.14,
In17,"Bhopal, India",2017,2018-04-08,,Weather Station,Minimum Huminity,%,13.3,
In17,"Bhopal, India",2017,2018-04-09,,Weather Station,Minimum Huminity,%,12.75,
In17,"Bhopal, India",2017,2018-04-10,,Weather Station,Minimum Huminity,%,17.74,
In17,"Bhopal, India",2017,2018-04-11,,Weather Station,Minimum Huminity,%,17.08,
In17,"Bhopal, India",2017,2018-04-12,,Weather Station,Minimum Huminity,%,20.21,
In17,"Bhopal, India",2017,2018-04-13,,Weather Station,Minimum Huminity,%,17.88,
In17,"Bhopal, India",2017,2018-04-14,,Weather Station,Minimum Huminity,%,16.05,
In17,"Bhopal, India",2017,2018-04-15,,Weather Station,Minimum Huminity,%,14.75,
In17,"Bhopal, India",2017,2018-04-16,,Weather Station,Minimum Huminity,%,13.6,
In17,"Bhopal, India",2017,2018-04-17,,Weather Station,Minimum Huminity,%,14.38,
In17,"Bhopal, India",2017,2018-04-18,,Weather Station,Minimum Huminity,%,7.93,
In17,"Bhopal, India",2017,2018-04-19,,Weather Station,Minimum Huminity,%,9.6,
In17,"Bhopal, India",2017,2018-04-20,,Weather Station,Minimum Huminity,%,10.95,
In17,"Bhopal, India",2017,2018-04-21,,Weather Station,Minimum Huminity,%,10.32,
In17,"Bhopal, India",2017,2018-04-22,,Weather Station,Minimum Huminity,%,8.38,
In17,"Bhopal, India",2017,2018-04-23,,Weather Station,Minimum Huminity,%,6.98,
In17,"Bhopal, India",2017,2018-04-24,,Weather Station,Minimum Huminity,%,5.49,
In17,"Bhopal, India",2017,2018-04-25,,Weather Station,Minimum Huminity,%,4.65,
In17,"Bhopal, India",2017,2018-04-26,,Weather Station,Minimum Huminity,%,5.91,
In17,"Bhopal, India",2017,2018-04-27,,Weather Station,Minimum Huminity,%,10.37,
In17,"Bhopal, India",2017,2018-04-28,,Weather Station,Minimum Huminity,%,12.98,
In17,"Bhopal, India",2017,2018-04-29,,Weather Station,Minimum Huminity,%,9.26,
In17,"Bhopal, India",2017,2018-04-30,,Weather Station,Minimum Huminity,%,10.36,
In17,"Bhopal, India",2017,2018-05-01,,Weather Station,Minimum Huminity,%,11.41,
In17,"Bhopal, India",2017,2018-05-02,,Weather Station,Minimum Huminity,%,12.16,
In17,"Bhopal, India",2017,2018-05-03,,Weather Station,Minimum Huminity,%,10.95,
In17,"Bhopal, India",2017,2018-05-04,,Weather Station,Minimum Huminity,%,12.9,
In17,"Bhopal, India",2017,2018-05-05,,Weather Station,Minimum Huminity,%,11.54,
In17,"Bhopal, India",2017,2018-05-06,,Weather Station,Minimum Huminity,%,12.07,
In17,"Bhopal, India",2017,2018-05-07,,Weather Station,Minimum Huminity,%,12.13,
In17,"Bhopal, India",2017,2018-05-08,,Weather Station,Minimum Huminity,%,11.96,
In17,"Bhopal, India",2017,2018-05-09,,Weather Station,Minimum Huminity,%,13.35,
In17,"Bhopal, India",2017,2018-05-10,,Weather Station,Minimum Huminity,%,14.47,
In17,"Bhopal, India",2017,2018-05-11,,Weather Station,Minimum Huminity,%,11.75,
In17,"Bhopal, India",2017,2018-05-12,,Weather Station,Minimum Huminity,%,11.58,
In17,"Bhopal, India",2017,2018-05-13,,Weather Station,Minimum Huminity,%,14.14,
In17,"Bhopal, India",2017,2018-05-14,,Weather Station,Minimum Huminity,%,11.5,
In17,"Bhopal, India",2017,2018-05-15,,Weather Station,Minimum Huminity,%,14.63,
In17,"Bhopal, India",2017,2017-11-01,,Weather Station,Minimum Temperature,C,21.3,
In17,"Bhopal, India",2017,2017-11-02,,Weather Station,Minimum Temperature,C,21.5,
In17,"Bhopal, India",2017,2017-11-03,,Weather Station,Minimum Temperature,C,21.6,
In17,"Bhopal, India",2017,2017-11-04,,Weather Station,Minimum Temperature,C,21,
In17,"Bhopal, India",2017,2017-11-05,,Weather Station,Minimum Temperature,C,20.3,
In17,"Bhopal, India",2017,2017-11-06,,Weather Station,Minimum Temperature,C,21.4,
In17,"Bhopal, India",2017,2017-11-07,,Weather Station,Minimum Temperature,C,20.6,
In17,"Bhopal, India",2017,2017-11-08,,Weather Station,Minimum Temperature,C,20.4,
In17,"Bhopal, India",2017,2017-11-09,,Weather Station,Minimum Temperature,C,22.6,
In17,"Bhopal, India",2017,2017-11-10,,Weather Station,Minimum Temperature,C,21.7,
In17,"Bhopal, India",2017,2017-11-11,,Weather Station,Minimum Temperature,C,20.7,
In17,"Bhopal, India",2017,2017-11-12,,Weather Station,Minimum Temperature,C,19.2,
In17,"Bhopal, India",2017,2017-11-13,,Weather Station,Minimum Temperature,C,20.6,
In17,"Bhopal, India",2017,2017-11-14,,Weather Station,Minimum Temperature,C,19.3,
In17,"Bhopal, India",2017,2017-11-15,,Weather Station,Minimum Temperature,C,21.6,
In17,"Bhopal, India",2017,2017-11-16,,Weather Station,Minimum Temperature,C,20.3,
In17,"Bhopal, India",2017,2017-11-17,,Weather Station,Minimum Temperature,C,20.5,
In17,"Bhopal, India",2017,2017-11-18,,Weather Station,Minimum Temperature,C,19.4,
In17,"Bhopal, India",2017,2017-11-19,,Weather Station,Minimum Temperature,C,16,
In17,"Bhopal, India",2017,2017-11-20,,Weather Station,Minimum Temperature,C,19.2,
In17,"Bhopal, India",2017,2017-11-21,,Weather Station,Minimum Temperature,C,17.5,
In17,"Bhopal, India",2017,2017-11-22,,Weather Station,Minimum Temperature,C,18.4,
In17,"Bhopal, India",2017,2017-11-23,,Weather Station,Minimum Temperature,C,17.6,
In17,"Bhopal, India",2017,2017-11-24,,Weather Station,Minimum Temperature,C,18.2,
In17,"Bhopal, India",2017,2017-11-25,,Weather Station,Minimum Temperature,C,17.4,
In17,"Bhopal, India",2017,2017-11-26,,Weather Station,Minimum Temperature,C,18.2,
In17,"Bhopal, India",2017,2017-11-27,,Weather Station,Minimum Temperature,C,18.5,
In17,"Bhopal, India",2017,2017-11-28,,Weather Station,Minimum Temperature,C,19.6,
In17,"Bhopal, India",2017,2017-11-29,,Weather Station,Minimum Temperature,C,19.3,
In17,"Bhopal, India",2017,2017-11-30,,Weather Station,Minimum Temperature,C,20.4,
In17,"Bhopal, India",2017,2017-12-01,,Weather Station,Minimum Temperature,C,18.3,
In17,"Bhopal, India",2017,2017-12-02,,Weather Station,Minimum Temperature,C,16.2,
In17,"Bhopal, India",2017,2017-12-03,,Weather Station,Minimum Temperature,C,15.6,
In17,"Bhopal, India",2017,2017-12-04,,Weather Station,Minimum Temperature,C,16.2,
In17,"Bhopal, India",2017,2017-12-05,,Weather Station,Minimum Temperature,C,16.5,
In17,"Bhopal, India",2017,2017-12-06,,Weather Station,Minimum Temperature,C,18.5,
In17,"Bhopal, India",2017,2017-12-07,,Weather Station,Minimum Temperature,C,17.6,
In17,"Bhopal, India",2017,2017-12-08,,Weather Station,Minimum Temperature,C,16.2,
In17,"Bhopal, India",2017,2017-12-09,,Weather Station,Minimum Temperature,C,17.1,
In17,"Bhopal, India",2017,2017-12-10,,Weather Station,Minimum Temperature,C,15.6,
In17,"Bhopal, India",2017,2017-12-11,,Weather Station,Minimum Temperature,C,17.3,
In17,"Bhopal, India",2017,2017-12-12,,Weather Station,Minimum Temperature,C,19.5,
In17,"Bhopal, India",2017,2017-12-13,,Weather Station,Minimum Temperature,C,16.4,
In17,"Bhopal, India",2017,2017-12-14,,Weather Station,Minimum Temperature,C,16.5,
In17,"Bhopal, India",2017,2017-12-15,,Weather Station,Minimum Temperature,C,19.2,
In17,"Bhopal, India",2017,2017-12-16,,Weather Station,Minimum Temperature,C,17.7,
In17,"Bhopal, India",2017,2017-12-17,,Weather Station,Minimum Temperature,C,15.6,
In17,"Bhopal, India",2017,2017-12-18,,Weather Station,Minimum Temperature,C,14.5,
In17,"Bhopal, India",2017,2017-12-19,,Weather Station,Minimum Temperature,C,16.8,
In17,"Bhopal, India",2017,2017-12-20,,Weather Station,Minimum Temperature,C,16.5,
In17,"Bhopal, India",2017,2017-12-21,,Weather Station,Minimum Temperature,C,14.9,
In17,"Bhopal, India",2017,2017-12-22,,Weather Station,Minimum Temperature,C,14.6,
In17,"Bhopal, India",2017,2017-12-23,,Weather Station,Minimum Temperature,C,14.8,
In17,"Bhopal, India",2017,2017-12-24,,Weather Station,Minimum Temperature,C,16.5,
In17,"Bhopal, India",2017,2017-12-25,,Weather Station,Minimum Temperature,C,14.8,
In17,"Bhopal, India",2017,2017-12-26,,Weather Station,Minimum Temperature,C,13.4,
In17,"Bhopal, India",2017,2017-12-27,,Weather Station,Minimum Temperature,C,15.7,
In17,"Bhopal, India",2017,2017-12-28,,Weather Station,Minimum Temperature,C,16.5,
In17,"Bhopal, India",2017,2017-12-29,,Weather Station,Minimum Temperature,C,15.8,
In17,"Bhopal, India",2017,2017-12-30,,Weather Station,Minimum Temperature,C,14.6,
In17,"Bhopal, India",2017,2017-12-31,,Weather Station,Minimum Temperature,C,14.6,
In17,"Bhopal, India",2017,2018-01-01,,Weather Station,Minimum Temperature,C,13.25,
In17,"Bhopal, India",2017,2018-01-02,,Weather Station,Minimum Temperature,C,13,
In17,"Bhopal, India",2017,2018-01-03,,Weather Station,Minimum Temperature,C,12.36,
In17,"Bhopal, India",2017,2018-01-04,,Weather Station,Minimum Temperature,C,11,
In17,"Bhopal, India",2017,2018-01-05,,Weather Station,Minimum Temperature,C,9.5,
In17,"Bhopal, India",2017,2018-01-06,,Weather Station,Minimum Temperature,C,8.32,
In17,"Bhopal, India",2017,2018-01-07,,Weather Station,Minimum Temperature,C,6.68,
In17,"Bhopal, India",2017,2018-01-08,,Weather Station,Minimum Temperature,C,7.75,
In17,"Bhopal, India",2017,2018-01-09,,Weather Station,Minimum Temperature,C,7.13,
In17,"Bhopal, India",2017,2018-01-10,,Weather Station,Minimum Temperature,C,6.56,
In17,"Bhopal, India",2017,2018-01-11,,Weather Station,Minimum Temperature,C,6.51,
In17,"Bhopal, India",2017,2018-01-12,,Weather Station,Minimum Temperature,C,9.23,
In17,"Bhopal, India",2017,2018-01-13,,Weather Station,Minimum Temperature,C,11.99,
In17,"Bhopal, India",2017,2018-01-14,,Weather Station,Minimum Temperature,C,14.14,
In17,"Bhopal, India",2017,2018-01-15,,Weather Station,Minimum Temperature,C,11.77,
In17,"Bhopal, India",2017,2018-01-16,,Weather Station,Minimum Temperature,C,7.83,
In17,"Bhopal, India",2017,2018-01-17,,Weather Station,Minimum Temperature,C,8.64,
In17,"Bhopal, India",2017,2018-01-18,,Weather Station,Minimum Temperature,C,10.26,
In17,"Bhopal, India",2017,2018-01-19,,Weather Station,Minimum Temperature,C,9.83,
In17,"Bhopal, India",2017,2018-01-20,,Weather Station,Minimum Temperature,C,9.99,
In17,"Bhopal, India",2017,2018-01-21,,Weather Station,Minimum Temperature,C,8.79,
In17,"Bhopal, India",2017,2018-01-22,,Weather Station,Minimum Temperature,C,12.2,
In17,"Bhopal, India",2017,2018-01-23,,Weather Station,Minimum Temperature,C,13,
In17,"Bhopal, India",2017,2018-01-24,,Weather Station,Minimum Temperature,C,7.44,
In17,"Bhopal, India",2017,2018-01-25,,Weather Station,Minimum Temperature,C,8.2,
In17,"Bhopal, India",2017,2018-01-26,,Weather Station,Minimum Temperature,C,5.38,
In17,"Bhopal, India",2017,2018-01-27,,Weather Station,Minimum Temperature,C,6.55,
In17,"Bhopal, India",2017,2018-01-28,,Weather Station,Minimum Temperature,C,7.79,
In17,"Bhopal, India",2017,2018-01-29,,Weather Station,Minimum Temperature,C,8.3,
In17,"Bhopal, India",2017,2018-01-30,,Weather Station,Minimum Temperature,C,9.35,
In17,"Bhopal, India",2017,2018-01-31,,Weather Station,Minimum Temperature,C,10.91,
In17,"Bhopal, India",2017,2018-02-01,,Weather Station,Minimum Temperature,C,11.25,
In17,"Bhopal, India",2017,2018-02-02,,Weather Station,Minimum Temperature,C,10.34,
In17,"Bhopal, India",2017,2018-02-03,,Weather Station,Minimum Temperature,C,12.29,
In17,"Bhopal, India",2017,2018-02-04,,Weather Station,Minimum Temperature,C,11.13,
In17,"Bhopal, India",2017,2018-02-05,,Weather Station,Minimum Temperature,C,12.88,
In17,"Bhopal, India",2017,2018-02-06,,Weather Station,Minimum Temperature,C,13.05,
In17,"Bhopal, India",2017,2018-02-07,,Weather Station,Minimum Temperature,C,15.59,
In17,"Bhopal, India",2017,2018-02-08,,Weather Station,Minimum Temperature,C,11.58,
In17,"Bhopal, India",2017,2018-02-09,,Weather Station,Minimum Temperature,C,11.67,
In17,"Bhopal, India",2017,2018-02-10,,Weather Station,Minimum Temperature,C,10.43,
In17,"Bhopal, India",2017,2018-02-11,,Weather Station,Minimum Temperature,C,14.56,
In17,"Bhopal, India",2017,2018-02-12,,Weather Station,Minimum Temperature,C,15.53,
In17,"Bhopal, India",2017,2018-02-13,,Weather Station,Minimum Temperature,C,12.96,
In17,"Bhopal, India",2017,2018-02-14,,Weather Station,Minimum Temperature,C,13.09,
In17,"Bhopal, India",2017,2018-02-15,,Weather Station,Minimum Temperature,C,8.19,
In17,"Bhopal, India",2017,2018-02-16,,Weather Station,Minimum Temperature,C,9.11,
