Entry,Name,Expt,DTF,DTM
31,CN 105777 AGL,Ne16,82.33333333,124.3333333
31,CN 105777 AGL,Ne17,97.33333333,137
31,CN 105777 AGL,Sp16,97,134.3333333
31,CN 105777 AGL,Sp17,99.33333333,134
31,CN 105777 AGL,Mo16,101,151
31,CN 105777 AGL,Mo17,86.66666667,138
31,CN 105777 AGL,It16,116.3333333,173
31,CN 105777 AGL,It17,127.6666667,167.3333333
32,CN 105789 AGL,Ro16,44.33333333,89.33333333
32,CN 105789 AGL,Ro17,38.66666667,72.33333333
32,CN 105789 AGL,Su16,43.66666667,89.66666667
32,CN 105789 AGL,Su17,44,79.33333333
32,CN 105789 AGL,Su18,40,75.33333333
32,CN 105789 AGL,Us18,51,76
32,CN 105789 AGL,In16,55.66666667,NA
32,CN 105789 AGL,In17,71,NA
32,CN 105789 AGL,Ba16,75,107
32,CN 105789 AGL,Ba17,69,94.66666667
32,CN 105789 AGL,Ne16,101.6666667,133.6666667
32,CN 105789 AGL,Ne17,104.3333333,138.3333333
32,CN 105789 AGL,Sp16,97,127
32,CN 105789 AGL,Sp17,97,123.6666667
32,CN 105789 AGL,Mo16,101,143.6666667
32,CN 105789 AGL,Mo17,91.33333333,137.6666667
32,CN 105789 AGL,It16,113.6666667,158.3333333
32,CN 105789 AGL,It17,119,157
33,CN 105791 AGL,Ro16,44.33333333,94.66666667
33,CN 105791 AGL,Ro17,38.66666667,79.66666667
33,CN 105791 AGL,Su16,44.66666667,94.66666667
33,CN 105791 AGL,Su17,45,81
33,CN 105791 AGL,Su18,42.33333333,90.33333333
33,CN 105791 AGL,Us18,51.5,93.33333333
33,CN 105791 AGL,In16,47,105
33,CN 105791 AGL,In17,53,99.5
33,CN 105791 AGL,Ba16,59.66666667,101
33,CN 105791 AGL,Ba17,56.33333333,94.66666667
33,CN 105791 AGL,Ne16,80,122.5
33,CN 105791 AGL,Ne17,76.66666667,135
33,CN 105791 AGL,Sp16,97,134
33,CN 105791 AGL,Sp17,99.33333333,126.6666667
33,CN 105791 AGL,Mo16,80,142
33,CN 105791 AGL,Mo17,86,140
33,CN 105791 AGL,It16,116,169
33,CN 105791 AGL,It17,125.3333333,164
34,CN 105862 AGL,Ro16,50,96
34,CN 105862 AGL,Ro17,48.33333333,NA
34,CN 105862 AGL,Su16,53,96.33333333
34,CN 105862 AGL,Su17,53,87
34,CN 105862 AGL,Su18,47,92
34,CN 105862 AGL,Us18,60.33333333,97
34,CN 105862 AGL,In16,86,NA
34,CN 105862 AGL,In17,85,NA
34,CN 105862 AGL,Ba16,104,NA
34,CN 105862 AGL,Ba17,98,NA
34,CN 105862 AGL,Ne16,129.6666667,NA
34,CN 105862 AGL,Ne17,130.6666667,159.6666667
34,CN 105862 AGL,Sp16,123.3333333,152.6666667
34,CN 105862 AGL,Sp17,128.6666667,154
34,CN 105862 AGL,Mo16,130,168.3333333
34,CN 105862 AGL,Mo17,122.6666667,166
34,CN 105862 AGL,It16,145,184
34,CN 105862 AGL,It17,144.3333333,174
35,CN 105863 AGL,Ro16,49.66666667,96.66666667
35,CN 105863 AGL,Ro17,46.33333333,NA
35,CN 105863 AGL,Su16,51,96.66666667
35,CN 105863 AGL,Su17,52,90
35,CN 105863 AGL,Su18,44.66666667,91.33333333
35,CN 105863 AGL,Us18,58,95.66666667
35,CN 105863 AGL,In16,86,NA
35,CN 105863 AGL,In17,85,NA
35,CN 105863 AGL,Ba16,104,NA
35,CN 105863 AGL,Ba17,103.5,NA
35,CN 105863 AGL,Ne16,137,NA
35,CN 105863 AGL,Ne17,129.3333333,159
35,CN 105863 AGL,Sp16,117,153
35,CN 105863 AGL,Sp17,126.6666667,151.6666667
35,CN 105863 AGL,Mo16,128.3333333,164.6666667
35,CN 105863 AGL,Mo17,120,166
35,CN 105863 AGL,It16,135,184
35,CN 105863 AGL,It17,139.6666667,173.6666667
36,CN 105864 AGL,Ro16,49,97.33333333
36,CN 105864 AGL,Ro17,46.66666667,82
36,CN 105864 AGL,Su16,54.66666667,96.66666667
36,CN 105864 AGL,Su17,53,90
36,CN 105864 AGL,Su18,47.66666667,95.66666667
36,CN 105864 AGL,Us18,59.33333333,96
36,CN 105864 AGL,In16,86,NA
36,CN 105864 AGL,In17,85,NA
36,CN 105864 AGL,Ba16,104,NA
36,CN 105864 AGL,Ba17,103.5,NA
36,CN 105864 AGL,Ne16,126,NA
36,CN 105864 AGL,Ne17,130,160
36,CN 105864 AGL,Sp16,115,150.6666667
36,CN 105864 AGL,Sp17,119,147
36,CN 105864 AGL,Mo16,123.3333333,154
36,CN 105864 AGL,Mo17,114,158.6666667
36,CN 105864 AGL,It16,133.3333333,182
36,CN 105864 AGL,It17,137,172.3333333
37,CN 105865 AGL,Ro16,48,94
37,CN 105865 AGL,Ro17,47,82
37,CN 105865 AGL,Su16,51,96.33333333
37,CN 105865 AGL,Su17,52.66666667,88
37,CN 105865 AGL,Su18,48.66666667,96
37,CN 105865 AGL,Us18,60.66666667,98
37,CN 105865 AGL,In16,86,NA
37,CN 105865 AGL,In17,85,NA
37,CN 105865 AGL,Ba16,104,NA
37,CN 105865 AGL,Ba17,103.5,NA
37,CN 105865 AGL,Ne16,126,NA
37,CN 105865 AGL,Ne17,132.6666667,162
37,CN 105865 AGL,Sp16,118.6666667,153
37,CN 105865 AGL,Sp17,126.6666667,154.3333333
37,CN 105865 AGL,Mo16,130,166.3333333
37,CN 105865 AGL,Mo17,120.6666667,160
37,CN 105865 AGL,It16,144.6666667,183.6666667
37,CN 105865 AGL,It17,143,173.6666667
38,CN 105895 AGL,Ro16,44.33333333,89
38,CN 105895 AGL,Ro17,42.66666667,73
38,CN 105895 AGL,Su16,47,93.33333333
38,CN 105895 AGL,Su17,46,80.5
38,CN 105895 AGL,Su18,42.33333333,76
38,CN 105895 AGL,Us18,51,78
38,CN 105895 AGL,In16,58,NA
38,CN 105895 AGL,In17,66.66666667,NA
38,CN 105895 AGL,Ba16,69.66666667,104.5
38,CN 105895 AGL,Ba17,67,96.33333333
38,CN 105895 AGL,Ne16,99.66666667,141
38,CN 105895 AGL,Ne17,100,135
38,CN 105895 AGL,Sp16,97,127
38,CN 105895 AGL,Sp17,97,123.6666667
38,CN 105895 AGL,Mo16,101,144.3333333
38,CN 105895 AGL,Mo17,93,139
38,CN 105895 AGL,It16,116.3333333,161.3333333
38,CN 105895 AGL,It17,120,157.3333333
39,CN 106265 AGL,Ro16,49.66666667,100
39,CN 106265 AGL,Ro17,48.66666667,NA
39,CN 106265 AGL,Su16,55.33333333,101
39,CN 106265 AGL,Su17,57,90
39,CN 106265 AGL,Su18,47,95.33333333
39,CN 106265 AGL,Us18,52.5,97.5
39,CN 106265 AGL,In16,86,NA
39,CN 106265 AGL,In17,77,NA
39,CN 106265 AGL,Ba16,93.66666667,NA
39,CN 106265 AGL,Ba17,86.66666667,111
39,CN 106265 AGL,Ne16,121,145
39,CN 106265 AGL,Ne17,125.6666667,152.3333333
39,CN 106265 AGL,Sp16,118.6666667,156
39,CN 106265 AGL,Sp17,127,154.6666667
39,CN 106265 AGL,Mo16,130,163.6666667
39,CN 106265 AGL,Mo17,123.5,164.6666667
39,CN 106265 AGL,It16,136.6666667,176.6666667
39,CN 106265 AGL,It17,143.6666667,172.3333333
40,CN 108369 AGL,Ro16,50.66666667,98
40,CN 108369 AGL,Ro17,49,NA
40,CN 108369 AGL,Su16,53.66666667,101.6666667
40,CN 108369 AGL,Su17,54.5,90
40,CN 108369 AGL,Su18,47.66666667,94.66666667
40,CN 108369 AGL,Us18,60.66666667,98
40,CN 108369 AGL,In16,86,NA
40,CN 108369 AGL,In17,73,NA
40,CN 108369 AGL,Ba16,78,NA
40,CN 108369 AGL,Ba17,84,NA
40,CN 108369 AGL,Ne16,112.3333333,144
40,CN 108369 AGL,Ne17,122.3333333,153.3333333
40,CN 108369 AGL,Sp16,117,153
40,CN 108369 AGL,Sp17,119,154
40,CN 108369 AGL,Mo16,126,164.3333333
40,CN 108369 AGL,Mo17,118.5,164.6666667
40,CN 108369 AGL,It16,131,179
40,CN 108369 AGL,It17,136.6666667,172
41,CN 108370 AGL,Ro16,52,100
41,CN 108370 AGL,Ro17,50.66666667,NA
41,CN 108370 AGL,Su16,56,104
41,CN 108370 AGL,Su17,58,89
41,CN 108370 AGL,Su18,49.66666667,99.66666667
41,CN 108370 AGL,Us18,74,99
41,CN 108370 AGL,In16,86,NA
41,CN 108370 AGL,In17,71.33333333,NA
41,CN 108370 AGL,Ba16,83,NA
41,CN 108370 AGL,Ba17,84.33333333,NA
41,CN 108370 AGL,Ne16,123.6666667,NA
41,CN 108370 AGL,Ne17,124.3333333,155
41,CN 108370 AGL,Sp16,121.3333333,153
41,CN 108370 AGL,Sp17,130.3333333,154
41,CN 108370 AGL,Mo16,130,164.3333333
41,CN 108370 AGL,Mo17,134,166.3333333
41,CN 108370 AGL,It16,140,181
41,CN 108370 AGL,It17,148,177.6666667
42,Crimson AGL,Ro16,49,96
42,Crimson AGL,Ro17,47,78.5
42,Crimson AGL,Su16,51.66666667,97
42,Crimson AGL,Su17,55.33333333,88.33333333
42,Crimson AGL,Su18,47,87.66666667
42,Crimson AGL,Us18,58.33333333,91
42,Crimson AGL,In16,53,98
42,Crimson AGL,In17,69,NA
42,Crimson AGL,Ba16,73.5,123.3333333
42,Crimson AGL,Ba17,80.33333333,108
42,Crimson AGL,Ne16,102.6666667,142
42,Crimson AGL,Ne17,114,143.6666667
42,Crimson AGL,Sp16,110,137.6666667
42,Crimson AGL,Sp17,115,144.6666667
42,Crimson AGL,Mo16,119,151.6666667
42,Crimson AGL,Mo17,112.3333333,159.3333333
42,Crimson AGL,It16,123,173.3333333
42,Crimson AGL,It17,134.6666667,168.6666667
43,DPL 62 AGL,Ro16,45,93
43,DPL 62 AGL,Ro17,41,76.66666667
43,DPL 62 AGL,Su16,45,93.66666667
43,DPL 62 AGL,Su17,42.66666667,84.5
43,DPL 62 AGL,Su18,41.33333333,89
43,DPL 62 AGL,Us18,51,85
43,DPL 62 AGL,In16,53,NA
43,DPL 62 AGL,In17,65.66666667,105
43,DPL 62 AGL,Ba16,71,106
43,DPL 62 AGL,Ba17,62.66666667,93.33333333
43,DPL 62 AGL,Ne16,94,128.3333333
43,DPL 62 AGL,Ne17,96.33333333,132.6666667
43,DPL 62 AGL,Sp16,97,131.6666667
43,DPL 62 AGL,Sp17,97,124.6666667
43,DPL 62 AGL,Mo16,108,144.6666667
43,DPL 62 AGL,Mo17,86,138.3333333
43,DPL 62 AGL,It16,116.3333333,167.6666667
43,DPL 62 AGL,It17,122.3333333,160.6666667
44,Eston AGL,Ro16,44.66666667,95
44,Eston AGL,Ro17,45,80
44,Eston AGL,Su16,49.66666667,99.33333333
44,Eston AGL,Su17,49,89.33333333
44,Eston AGL,Su18,44.33333333,91
44,Eston AGL,Us18,56,94
44,Eston AGL,In16,84,NA
44,Eston AGL,In17,83,NA
44,Eston AGL,Ba16,76.66666667,116.6666667
44,Eston AGL,Ba17,84.33333333,110.6666667
44,Eston AGL,Ne16,111.3333333,147.6666667
44,Eston AGL,Ne17,122.6666667,153
44,Eston AGL,Sp16,115.3333333,152
44,Eston AGL,Sp17,126.3333333,151.6666667
44,Eston AGL,Mo16,128.3333333,163
44,Eston AGL,Mo17,137,167
44,Eston AGL,It16,129.6666667,174.6666667
44,Eston AGL,It17,142.6666667,175
45,Gudo AGL,Ro16,45,93.66666667
45,Gudo AGL,Ro17,42.33333333,76.66666667
45,Gudo AGL,Su16,46.33333333,91.66666667
45,Gudo AGL,Su17,45.33333333,85
45,Gudo AGL,Su18,42.66666667,86.33333333
45,Gudo AGL,Us18,61,98
45,Gudo AGL,In16,67,NA
45,Gudo AGL,In17,74,NA
45,Gudo AGL,Ba16,92,NA
45,Gudo AGL,Ba17,82.66666667,106.6666667
45,Gudo AGL,Ne16,107,143.3333333
45,Gudo AGL,Ne17,118,147
45,Gudo AGL,Sp16,109,134
45,Gudo AGL,Sp17,108.6666667,128
45,Gudo AGL,Mo16,112.3333333,146.3333333
45,Gudo AGL,Mo17,98.66666667,149.3333333
45,Gudo AGL,It16,121,169.6666667
45,Gudo AGL,It17,127.6666667,166
46,IG 1046 AGL,Ro16,45.33333333,96.66666667
46,IG 1046 AGL,Ro17,42.66666667,79
46,IG 1046 AGL,Su16,48,99
46,IG 1046 AGL,Su17,47.33333333,89
46,IG 1046 AGL,Su18,42.33333333,94
46,IG 1046 AGL,Us18,56.66666667,94
46,IG 1046 AGL,In16,86,NA
46,IG 1046 AGL,In17,76.5,NA
46,IG 1046 AGL,Ba16,65.66666667,99.66666667
46,IG 1046 AGL,Ba17,87,NA
46,IG 1046 AGL,Ne16,124.6666667,NA
46,IG 1046 AGL,Ne17,124.3333333,155.6666667
46,IG 1046 AGL,Sp16,120.3333333,156
46,IG 1046 AGL,Sp17,127.3333333,154
46,IG 1046 AGL,Mo16,134,161.3333333
46,IG 1046 AGL,Mo17,130.6666667,166
46,IG 1046 AGL,It16,144.6666667,182
46,IG 1046 AGL,It17,142,176.3333333
47,IG 1706 AGL,Ro16,44.33333333,97.66666667
47,IG 1706 AGL,Ro17,43.33333333,80.33333333
47,IG 1706 AGL,Su16,45,95
47,IG 1706 AGL,Su17,46,89
47,IG 1706 AGL,Su18,43,87
47,IG 1706 AGL,Us18,54.5,92.5
47,IG 1706 AGL,In16,86,NA
47,IG 1706 AGL,In17,85,NA
47,IG 1706 AGL,Ba16,87.66666667,NA
47,IG 1706 AGL,Ba17,84,113.5
47,IG 1706 AGL,Ne16,120.3333333,148
47,IG 1706 AGL,Ne17,130.3333333,155.5
47,IG 1706 AGL,Sp16,124.6666667,150.3333333
47,IG 1706 AGL,Sp17,130,154
47,IG 1706 AGL,Mo16,129.3333333,161.3333333
47,IG 1706 AGL,Mo17,125.6666667,159
47,IG 1706 AGL,It16,147.3333333,182.3333333
47,IG 1706 AGL,It17,144.3333333,177.5
48,IG 1959 AGL,Ro16,44.33333333,92.66666667
48,IG 1959 AGL,Ro17,43.66666667,76
48,IG 1959 AGL,Su16,47.33333333,90.66666667
48,IG 1959 AGL,Su17,47.33333333,85.66666667
48,IG 1959 AGL,Su18,44,87.5
48,IG 1959 AGL,Us18,53,92.66666667
48,IG 1959 AGL,In16,58.5,NA
48,IG 1959 AGL,In17,85,NA
48,IG 1959 AGL,Ba16,75.5,120.3333333
48,IG 1959 AGL,Ba17,85.33333333,111
48,IG 1959 AGL,Ne16,122.3333333,142
48,IG 1959 AGL,Ne17,121.6666667,151
48,IG 1959 AGL,Sp16,120.6666667,153
48,IG 1959 AGL,Sp17,124.6666667,151.6666667
48,IG 1959 AGL,Mo16,126,155
48,IG 1959 AGL,Mo17,118.6666667,160
48,IG 1959 AGL,It16,143,179
48,IG 1959 AGL,It17,140.6666667,173.6666667
49,IG 4258 AGL,Ro16,43.66666667,90.66666667
49,IG 4258 AGL,Ro17,41.33333333,74.33333333
49,IG 4258 AGL,Su16,45,89.66666667
49,IG 4258 AGL,Su17,44.33333333,82.33333333
49,IG 4258 AGL,Su18,42.66666667,80.66666667
49,IG 4258 AGL,Us18,51.33333333,88.33333333
49,IG 4258 AGL,In16,63.66666667,NA
49,IG 4258 AGL,In17,74,105
49,IG 4258 AGL,Ba16,83.33333333,111.6666667
49,IG 4258 AGL,Ba17,71,97.33333333
49,IG 4258 AGL,Ne16,98.33333333,127.3333333
49,IG 4258 AGL,Ne17,106,135
49,IG 4258 AGL,Sp16,95.33333333,129.3333333
49,IG 4258 AGL,Sp17,103,124.3333333
49,IG 4258 AGL,Mo16,108,142.6666667
49,IG 4258 AGL,Mo17,96.33333333,138
49,IG 4258 AGL,It16,120.6666667,163.6666667
49,IG 4258 AGL,It17,126.6666667,155
50,IG 4781 AGL,Ro16,49.5,96
50,IG 4781 AGL,Ro17,49.66666667,80
50,IG 4781 AGL,Su16,55,96
50,IG 4781 AGL,Su17,54.66666667,85
50,IG 4781 AGL,Su18,48.33333333,88
50,IG 4781 AGL,Us18,62.66666667,96
50,IG 4781 AGL,In16,86,NA
50,IG 4781 AGL,In17,85,NA
50,IG 4781 AGL,Ba16,104,NA
50,IG 4781 AGL,Ba17,90,NA
50,IG 4781 AGL,Ne16,144,NA
50,IG 4781 AGL,Ne17,141.6666667,160
50,IG 4781 AGL,Sp16,122.5,156
50,IG 4781 AGL,Sp17,131.6666667,154
50,IG 4781 AGL,Mo16,130.6666667,166
50,IG 4781 AGL,Mo17,126.6666667,166.6666667
50,IG 4781 AGL,It16,147.6666667,183.6666667
50,IG 4781 AGL,It17,145,176.3333333
51,IG 858 AGL,Ro16,45,97.33333333
51,IG 858 AGL,Ro17,44.66666667,77.33333333
51,IG 858 AGL,Su16,48.33333333,93.66666667
51,IG 858 AGL,Su17,48,88
51,IG 858 AGL,Su18,43.33333333,89
51,IG 858 AGL,Us18,54.33333333,91.33333333
51,IG 858 AGL,In16,74.5,NA
51,IG 858 AGL,In17,62,NA
51,IG 858 AGL,Ba16,79.5,NA
51,IG 858 AGL,Ba17,82.66666667,108.3333333
51,IG 858 AGL,Ne16,121.3333333,147
51,IG 858 AGL,Ne17,125,153
51,IG 858 AGL,Sp16,119,145.6666667
51,IG 858 AGL,Sp17,124.6666667,149.3333333
51,IG 858 AGL,Mo16,130,154
51,IG 858 AGL,Mo17,122,163.3333333
51,IG 858 AGL,It16,141.3333333,174.6666667
51,IG 858 AGL,It17,144.3333333,171
52,ILL 10657 AGL,Ro16,43.33333333,90.33333333
52,ILL 10657 AGL,Ro17,41.33333333,74.33333333
52,ILL 10657 AGL,Su16,43.33333333,93.33333333
52,ILL 10657 AGL,Su17,44.33333333,83
52,ILL 10657 AGL,Su18,42,79.66666667
52,ILL 10657 AGL,Us18,50.33333333,79.5
52,ILL 10657 AGL,In16,53,NA
52,ILL 10657 AGL,In17,59.66666667,100.5
52,ILL 10657 AGL,Ba16,76.66666667,NA
52,ILL 10657 AGL,Ba17,67,94.33333333
52,ILL 10657 AGL,Ne16,100,138.3333333
52,ILL 10657 AGL,Ne17,107.6666667,142.3333333
52,ILL 10657 AGL,Sp16,97,129.3333333
52,ILL 10657 AGL,Sp17,99,122.3333333
52,ILL 10657 AGL,Mo16,101,147.3333333
52,ILL 10657 AGL,Mo17,92,146
52,ILL 10657 AGL,It16,114,168
52,ILL 10657 AGL,It17,119.3333333,156.3333333
53,ILL 10748 AGL,Ro16,46,90.66666667
53,ILL 10748 AGL,Ro17,46,82
53,ILL 10748 AGL,Su16,48.33333333,93
53,ILL 10748 AGL,Su17,48,87.33333333
53,ILL 10748 AGL,Su18,44.33333333,89.33333333
53,ILL 10748 AGL,Us18,53,90
53,ILL 10748 AGL,In16,53,108
53,ILL 10748 AGL,In17,54.33333333,100.3333333
53,ILL 10748 AGL,Ba16,56.5,101.3333333
53,ILL 10748 AGL,Ba17,61,93
53,ILL 10748 AGL,Ne16,88,120
53,ILL 10748 AGL,Ne17,96.66666667,134
53,ILL 10748 AGL,Sp16,97,124.3333333
53,ILL 10748 AGL,Sp17,95.33333333,124.3333333
53,ILL 10748 AGL,Mo16,101,146.3333333
53,ILL 10748 AGL,Mo17,85.33333333,138.6666667
53,ILL 10748 AGL,It16,108,165
53,ILL 10748 AGL,It17,113,160.3333333
54,ILL 11547 AGL,Ro16,44.5,95.33333333
54,ILL 11547 AGL,Ro17,42.33333333,75
54,ILL 11547 AGL,Su16,44.33333333,96.66666667
54,ILL 11547 AGL,Su17,43.33333333,84.66666667
54,ILL 11547 AGL,Su18,42.66666667,84.66666667
54,ILL 11547 AGL,Us18,51,83.33333333
54,ILL 11547 AGL,In16,54.66666667,107
54,ILL 11547 AGL,In17,55.33333333,102.6666667
54,ILL 11547 AGL,Ba16,66.66666667,103
54,ILL 11547 AGL,Ba17,64.33333333,96
54,ILL 11547 AGL,Ne16,98,132.5
54,ILL 11547 AGL,Ne17,104.5,138.3333333
54,ILL 11547 AGL,Sp16,97,127
54,ILL 11547 AGL,Sp17,97,124
54,ILL 11547 AGL,Mo16,101,142
54,ILL 11547 AGL,Mo17,84.33333333,139
54,ILL 11547 AGL,It16,116,163.6666667
54,ILL 11547 AGL,It17,120,161
55,ILL 11548 AGL,Ro16,43,91.33333333
55,ILL 11548 AGL,Ro17,39.66666667,76.33333333
55,ILL 11548 AGL,Su16,46.33333333,95.33333333
55,ILL 11548 AGL,Su17,44.33333333,85.33333333
55,ILL 11548 AGL,Su18,41.66666667,81.66666667
55,ILL 11548 AGL,Us18,52.5,86
55,ILL 11548 AGL,In16,56,NA
55,ILL 11548 AGL,In17,52,88.33333333
55,ILL 11548 AGL,Ba16,61,99
55,ILL 11548 AGL,Ba17,64.33333333,94.33333333
55,ILL 11548 AGL,Ne16,87.5,126
55,ILL 11548 AGL,Ne17,102,137.6666667
55,ILL 11548 AGL,Sp16,97,127
55,ILL 11548 AGL,Sp17,99,129.3333333
55,ILL 11548 AGL,Mo16,101,146.6666667
55,ILL 11548 AGL,Mo17,92,140
55,ILL 11548 AGL,It16,114,166.3333333
55,ILL 11548 AGL,It17,121.6666667,162.3333333
56,ILL 11553 AGL,Ro16,44.66666667,89
56,ILL 11553 AGL,Ro17,42.33333333,75
56,ILL 11553 AGL,Su16,45.33333333,90.66666667
56,ILL 11553 AGL,Su17,45.66666667,83.66666667
56,ILL 11553 AGL,Su18,42.66666667,80
56,ILL 11553 AGL,Us18,48.5,83
56,ILL 11553 AGL,In16,52.5,104
56,ILL 11553 AGL,In17,60,89
56,ILL 11553 AGL,Ba16,73,108
56,ILL 11553 AGL,Ba17,67.66666667,95
56,ILL 11553 AGL,Ne16,99.33333333,125
56,ILL 11553 AGL,Ne17,100,134.3333333
56,ILL 11553 AGL,Sp16,95.33333333,129.3333333
56,ILL 11553 AGL,Sp17,103,124.6666667
56,ILL 11553 AGL,Mo16,108,145.6666667
56,ILL 11553 AGL,Mo17,86.66666667,141.3333333
56,ILL 11553 AGL,It16,114,164
56,ILL 11553 AGL,It17,124.6666667,155.3333333
57,ILL 11555 AGL,Ro16,43.66666667,91.33333333
57,ILL 11555 AGL,Ro17,42,78.66666667
57,ILL 11555 AGL,Su16,44.33333333,91.33333333
57,ILL 11555 AGL,Su17,44,85.33333333
57,ILL 11555 AGL,Su18,42.66666667,86.66666667
57,ILL 11555 AGL,Us18,51.66666667,86
57,ILL 11555 AGL,In16,49,104
57,ILL 11555 AGL,In17,58.66666667,97
57,ILL 11555 AGL,Ba16,67.33333333,109.3333333
57,ILL 11555 AGL,Ba17,61,96.66666667
57,ILL 11555 AGL,Ne16,92.33333333,126.6666667
57,ILL 11555 AGL,Ne17,95.33333333,133.3333333
57,ILL 11555 AGL,Sp16,97,131.6666667
57,ILL 11555 AGL,Sp17,96,128.6666667
57,ILL 11555 AGL,Mo16,101,153
57,ILL 11555 AGL,Mo17,86,140.3333333
57,ILL 11555 AGL,It16,116.3333333,161.3333333
57,ILL 11555 AGL,It17,124.6666667,161
58,ILL 11557 AGL,Ro16,44,90.33333333
58,ILL 11557 AGL,Ro17,41,77.33333333
58,ILL 11557 AGL,Su16,45.33333333,93
58,ILL 11557 AGL,Su17,45,82
58,ILL 11557 AGL,Su18,42.33333333,86.66666667
58,ILL 11557 AGL,Us18,51,86
58,ILL 11557 AGL,In16,54,102
58,ILL 11557 AGL,In17,53.66666667,93.33333333
58,ILL 11557 AGL,Ba16,61.33333333,103.3333333
58,ILL 11557 AGL,Ba17,61,94.66666667
58,ILL 11557 AGL,Ne16,89.66666667,126.6666667
58,ILL 11557 AGL,Ne17,95.66666667,133.3333333
58,ILL 11557 AGL,Sp16,97,134
58,ILL 11557 AGL,Sp17,97,124
58,ILL 11557 AGL,Mo16,101,145.6666667
58,ILL 11557 AGL,Mo17,86.66666667,137.6666667
58,ILL 11557 AGL,It16,113.6666667,166
58,ILL 11557 AGL,It17,123.3333333,160
59,ILL 11558 AGL,Ro16,44,94.33333333
59,ILL 11558 AGL,Ro17,40,80
59,ILL 11558 AGL,Su16,44,94.33333333
59,ILL 11558 AGL,Su17,43.33333333,82
59,ILL 11558 AGL,Su18,42,91
59,ILL 11558 AGL,Us18,55.5,92
59,ILL 11558 AGL,In16,58,109.5
59,ILL 11558 AGL,In17,56,99
59,ILL 11558 AGL,Ba16,61.66666667,104.6666667
59,ILL 11558 AGL,Ba17,58.66666667,91.66666667
59,ILL 11558 AGL,Ne16,86.66666667,123.6666667
59,ILL 11558 AGL,Ne17,96.33333333,130.6666667
59,ILL 11558 AGL,Sp16,97,131.6666667
59,ILL 11558 AGL,Sp17,95,125.3333333
59,ILL 11558 AGL,Mo16,101,142.6666667
59,ILL 11558 AGL,Mo17,85.33333333,137.3333333
59,ILL 11558 AGL,It16,112,167.6666667
59,ILL 11558 AGL,It17,121.3333333,159.6666667
60,ILL 1220 AGL,Ro16,46,98
60,ILL 1220 AGL,Ro17,42.66666667,79
60,ILL 1220 AGL,Su16,48,96
60,ILL 1220 AGL,Su17,47,90
60,ILL 1220 AGL,Su18,43,94
60,ILL 1220 AGL,Us18,58.66666667,93.66666667
60,ILL 1220 AGL,In16,86,NA
60,ILL 1220 AGL,In17,73.5,NA
60,ILL 1220 AGL,Ba16,76.66666667,NA
60,ILL 1220 AGL,Ba17,80.66666667,NA
60,ILL 1220 AGL,Ne16,123.6666667,NA
60,ILL 1220 AGL,Ne17,122.3333333,155
60,ILL 1220 AGL,Sp16,118.6666667,156
60,ILL 1220 AGL,Sp17,124,151.6666667
60,ILL 1220 AGL,Mo16,128.6666667,163.6666667
60,ILL 1220 AGL,Mo17,121,163.3333333
60,ILL 1220 AGL,It16,144.6666667,183.6666667
60,ILL 1220 AGL,It17,142,175
61,ILL 1553 AGL,Ro16,44.66666667,93
61,ILL 1553 AGL,Ro17,41.33333333,80
61,ILL 1553 AGL,Su16,45.66666667,93
61,ILL 1553 AGL,Su17,46.66666667,87.33333333
61,ILL 1553 AGL,Su18,43,86.66666667
61,ILL 1553 AGL,Us18,56.5,94.33333333
61,ILL 1553 AGL,In16,62,NA
61,ILL 1553 AGL,In17,71.33333333,NA
61,ILL 1553 AGL,Ba16,79.66666667,NA
61,ILL 1553 AGL,Ba17,80,109
61,ILL 1553 AGL,Ne16,103.5,139
61,ILL 1553 AGL,Ne17,114.6666667,145
61,ILL 1553 AGL,Sp16,115.6666667,151.6666667
61,ILL 1553 AGL,Sp17,120.6666667,151
61,ILL 1553 AGL,Mo16,126.6666667,153
61,ILL 1553 AGL,Mo17,114.6666667,152
61,ILL 1553 AGL,It16,134.3333333,178.6666667
61,ILL 1553 AGL,It17,138,172.3333333
62,ILL 1762 AGL,Ro16,45,94
62,ILL 1762 AGL,Ro17,46.66666667,80.66666667
62,ILL 1762 AGL,Su16,49,92.33333333
62,ILL 1762 AGL,Su17,51.66666667,87.66666667
62,ILL 1762 AGL,Su18,46.66666667,87
62,ILL 1762 AGL,Us18,58,94.5
62,ILL 1762 AGL,In16,86,NA
62,ILL 1762 AGL,In17,85,NA
62,ILL 1762 AGL,Ba16,104,NA
62,ILL 1762 AGL,Ba17,103.5,NA
62,ILL 1762 AGL,Ne16,132,NA
62,ILL 1762 AGL,Ne17,132,159.6666667
62,ILL 1762 AGL,Sp16,126,156
62,ILL 1762 AGL,Sp17,130,154
62,ILL 1762 AGL,Mo16,130,160
62,ILL 1762 AGL,Mo17,123,159
62,ILL 1762 AGL,It16,141.3333333,179.3333333
62,ILL 1762 AGL,It17,144.3333333,173.6666667
63,ILL 1983 AGL,Ro16,44.33333333,93.33333333
63,ILL 1983 AGL,Ro17,43,76
63,ILL 1983 AGL,Su16,47.66666667,92.33333333
63,ILL 1983 AGL,Su17,47,84.33333333
63,ILL 1983 AGL,Su18,44,86.66666667
63,ILL 1983 AGL,Us18,52,83
