"REF_DATE","GEO","DGUID","Non-permanent resident types","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-01","Northwest Territories","2021A000261","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927723","13.2","39","","","","0"
"2024-04","Northwest Territories","2021A000261","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927723","13.2","43","","","","0"
"2024-07","Northwest Territories","2021A000261","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927723","13.2","52","","","","0"
"2024-10","Northwest Territories","2021A000261","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927723","13.2","54","","","","0"
"2025-01","Northwest Territories","2021A000261","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927723","13.2","71","","","","0"
"2021-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","16","","","","0"
"2021-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","13","","","","0"
"2022-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","12","","","","0"
"2022-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","7","","","","0"
"2022-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","12","","","","0"
"2022-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","12","","","","0"
"2023-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","12","","","","0"
"2023-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","12","","","","0"
"2023-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","18","","","","0"
"2023-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","26","","","","0"
"2024-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","29","","","","0"
"2024-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","36","","","","0"
"2024-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","39","","","","0"
"2024-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","42","","","","0"
"2025-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927724","13.3","55","","","","0"
"2021-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2021-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2022-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2022-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2022-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2022-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2023-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2023-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2023-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2023-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2024-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2024-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","1","","","","0"
"2024-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","3","","","","0"
"2024-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","2","","","","0"
"2025-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927725","13.4","0","","","","0"
"2021-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","4","","","","0"
"2021-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","0","","","","0"
"2022-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","0","","","","0"
"2022-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","0","","","","0"
"2022-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","0","","","","0"
"2022-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","0","","","","0"
"2023-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","0","","","","0"
"2023-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","0","","","","0"
"2023-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","0","","","","0"
"2023-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","0","","","","0"
"2024-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","3","","","","0"
"2024-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","1","","","","0"
"2024-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","2","","","","0"
"2024-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","4","","","","0"
"2025-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927726","13.5","3","","","","0"
"2021-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","4","","","","0"
"2021-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","1","","","","0"
"2022-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","5","","","","0"
"2022-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","9","","","","0"
"2022-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","4","","","","0"
"2022-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","3","","","","0"
"2023-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","3","","","","0"
"2023-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","1","","","","0"
"2023-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","3","","","","0"
"2023-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","2","","","","0"
"2024-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","7","","","","0"
"2024-04","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","5","","","","0"
"2024-07","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","8","","","","0"
"2024-10","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","6","","","","0"
"2025-01","Northwest Territories","2021A000261","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927727","13.6","13","","","","0"
"2021-07","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","397","","","","0"
"2021-10","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","364","","","","0"
"2022-01","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","327","","","","0"
"2022-04","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","326","","","","0"
"2022-07","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","339","","","","0"
"2022-10","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","381","","","","0"
"2023-01","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","458","","","","0"
"2023-04","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","493","","","","0"
"2023-07","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","575","","","","0"
"2023-10","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","665","","","","0"
"2024-01","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","746","","","","0"
"2024-04","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","841","","","","0"
"2024-07","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","893","","","","0"
"2024-10","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","905","","","","0"
"2025-01","Northwest Territories","2021A000261","Total, permit holders and their family members","Persons","249","units","0","v1566927728","13.7","959","","","","0"
"2021-07","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","341","","","","0"
"2021-10","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","312","","","","0"
"2022-01","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","284","","","","0"
"2022-04","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","278","","","","0"
"2022-07","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","290","","","","0"
"2022-10","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","328","","","","0"
"2023-01","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","402","","","","0"
"2023-04","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","430","","","","0"
"2023-07","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","494","","","","0"
"2023-10","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","572","","","","0"
"2024-01","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","654","","","","0"
"2024-04","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","710","","","","0"
"2024-07","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","756","","","","0"
"2024-10","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","785","","","","0"
"2025-01","Northwest Territories","2021A000261","Work permit holders only","Persons","249","units","0","v1566927729","13.8","829","","","","0"
"2021-07","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","27","","","","0"
"2021-10","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","29","","","","0"
"2022-01","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","26","","","","0"
"2022-04","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","27","","","","0"
"2022-07","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","28","","","","0"
"2022-10","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","30","","","","0"
"2023-01","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","35","","","","0"
"2023-04","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","34","","","","0"
"2023-07","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","38","","","","0"
"2023-10","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","50","","","","0"
"2024-01","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","50","","","","0"
"2024-04","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","74","","","","0"
"2024-07","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","78","","","","0"
"2024-10","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","67","","","","0"
"2025-01","Northwest Territories","2021A000261","Study permit holders only","Persons","249","units","0","v1566927730","13.9","76","","","","0"
"2021-07","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","20","","","","0"
"2021-10","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","14","","","","0"
"2022-01","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","10","","","","0"
"2022-04","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","11","","","","0"
"2022-07","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","13","","","","0"
"2022-10","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","12","","","","0"
"2023-01","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","10","","","","0"
"2023-04","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","15","","","","0"
"2023-07","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","27","","","","0"
"2023-10","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","19","","","","0"
"2024-01","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","11","","","","0"
"2024-04","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","19","","","","0"
"2024-07","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","19","","","","0"
"2024-10","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","13","","","","0"
"2025-01","Northwest Territories","2021A000261","Work and study permit holders","Persons","249","units","0","v1566927731","13.10","14","","","","0"
"2021-07","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","9","","","","0"
"2021-10","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","9","","","","0"
"2022-01","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","7","","","","0"
"2022-04","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","10","","","","0"
"2022-07","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","8","","","","0"
"2022-10","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","11","","","","0"
"2023-01","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","11","","","","0"
"2023-04","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","14","","","","0"
"2023-07","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","16","","","","0"
"2023-10","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","24","","","","0"
"2024-01","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","31","","","","0"
"2024-04","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","38","","","","0"
"2024-07","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","40","","","","0"
"2024-10","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","40","","","","0"
"2025-01","Northwest Territories","2021A000261","Other","Persons","249","units","0","v1566927732","13.11","40","","","","0"
"2021-07","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","107","","","","0"
"2021-10","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","122","","","","0"
"2022-01","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","93","","","","0"
"2022-04","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","78","","","","0"
"2022-07","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","73","","","","0"
"2022-10","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","95","","","","0"
"2023-01","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","96","","","","0"
"2023-04","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","124","","","","0"
"2023-07","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","134","","","","0"
"2023-10","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","205","","","","0"
"2024-01","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","186","","","","0"
"2024-04","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","204","","","","0"
"2024-07","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","238","","","","0"
"2024-10","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","273","","","","0"
"2025-01","Nunavut","2021A000262","Total, non-permanent residents","Persons","249","units","0","v1566927733","14.1","249","","","","0"
"2021-07","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","11","","","","0"
"2021-10","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","10","","","","0"
"2022-01","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","4","","","","0"
"2022-04","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","6","","","","0"
"2022-07","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","5","","","","0"
"2022-10","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","6","","","","0"
"2023-01","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","9","","","","0"
"2023-04","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","11","","","","0"
"2023-07","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","16","","","","0"
"2023-10","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","17","","","","0"
"2024-01","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","21","","","","0"
"2024-04","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","18","","","","0"
"2024-07","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","24","","","","0"
"2024-10","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","27","","","","0"
"2025-01","Nunavut","2021A000262","Total, asylum claimants, protected persons and related groups","Persons","249","units","0","v1566927734","14.2","42","","","","0"
"2021-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","8","","","","0"
"2021-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","6","","","","0"
"2022-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","2","","","","0"
"2022-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","1","","","","0"
"2022-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","2","","","","0"
"2022-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","5","","","","0"
"2023-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","8","","","","0"
"2023-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","8","","","","0"
"2023-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","12","","","","0"
"2023-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","15","","","","0"
"2024-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","16","","","","0"
"2024-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","13","","","","0"
"2024-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","19","","","","0"
"2024-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","21","","","","0"
"2025-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927735","14.3","37","","","","0"
"2021-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2021-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2022-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2022-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2022-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2022-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2023-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2023-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2023-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2023-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2024-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2024-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2024-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2024-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2025-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927736","14.4","0","","","","0"
"2021-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2021-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2022-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2022-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2022-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2022-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2023-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2023-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2023-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2023-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2024-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","2","","","","0"
"2024-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","2","","","","0"
"2024-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2024-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2025-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927737","14.5","0","","","","0"
"2021-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","3","","","","0"
"2021-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","4","","","","0"
"2022-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","2","","","","0"
