"REF_DATE","GEO","DGUID","Gender (3)","Age (15C)","Statistics (3)","Place of birth (290)","Non-permanent resident type (10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","1.3.1.1.2.1","13416620","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","1.3.1.1.2.8","13416620","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Americas","Total - Non-permanent resident type","","0","units","0","","1.3.1.1.17.1","793160","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Americas","Asylum claimants","","0","units","0","","1.3.1.1.17.3","21835","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Americas","Non-permanent residents with a work permit only","","0","units","0","","1.3.1.1.17.4","23740","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","1.3.1.1.17.5","13085","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Americas","Non-permanent residents with work and study permits","","0","units","0","","1.3.1.1.17.6","7690","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Americas","Other non-permanent resident types","","0","units","0","","1.3.1.1.17.7","7700","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Americas","Not a non-permanent resident","","0","units","0","","1.3.1.1.17.8","719110","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Europe","Total - Non-permanent resident type","","0","units","0","","1.3.1.1.77.1","1106520","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Europe","Asylum claimants","","0","units","0","","1.3.1.1.77.3","2725","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","1.3.1.1.77.4","26600","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","1.3.1.1.77.5","8555","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Europe","Non-permanent residents with work and study permits","","0","units","0","","1.3.1.1.77.6","3800","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Europe","Other non-permanent resident types","","0","units","0","","1.3.1.1.77.7","6265","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Europe","Not a non-permanent resident","","0","units","0","","1.3.1.1.77.8","1058580","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Africa","Total - Non-permanent resident type","","0","units","0","","1.3.1.1.135.1","467435","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Africa","Asylum claimants","","0","units","0","","1.3.1.1.135.3","19525","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Africa","Non-permanent residents with a work permit only","","0","units","0","","1.3.1.1.135.4","11620","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","1.3.1.1.135.5","10210","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Africa","Non-permanent residents with work and study permits","","0","units","0","","1.3.1.1.135.6","5780","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Africa","Other non-permanent resident types","","0","units","0","","1.3.1.1.135.7","3520","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Africa","Not a non-permanent resident","","0","units","0","","1.3.1.1.135.8","416780","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Asia","Total - Non-permanent resident type","","0","units","0","","1.3.1.1.199.1","2569545","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Asia","Asylum claimants","","0","units","0","","1.3.1.1.199.3","21125","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Asia","Non-permanent residents with a work permit only","","0","units","0","","1.3.1.1.199.4","101960","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","1.3.1.1.199.5","60810","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Asia","Non-permanent residents with work and study permits","","0","units","0","","1.3.1.1.199.6","44210","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Asia","Other non-permanent resident types","","0","units","0","","1.3.1.1.199.7","21745","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Asia","Not a non-permanent resident","","0","units","0","","1.3.1.1.199.8","2319695","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","1.3.1.1.256.1","37995","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Oceania","Asylum claimants","","0","units","0","","1.3.1.1.256.3","40","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Oceania","Non-permanent residents with a work permit only","","0","units","0","","1.3.1.1.256.4","1925","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Oceania","Non-permanent residents with a study permit only","","0","units","0","","1.3.1.1.256.5","375","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Oceania","Non-permanent residents with work and study permits","","0","units","0","","1.3.1.1.256.6","125","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Oceania","Other non-permanent resident types","","0","units","0","","1.3.1.1.256.7","400","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Oceania","Not a non-permanent resident","","0","units","0","","1.3.1.1.256.8","35135","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Other","Total - Non-permanent resident type","","0","units","0","","1.3.1.1.290.1","30","","","","0"
"2021","Canada","2021A000011124","Women+","Total - Age","Count","Other","Not a non-permanent resident","","0","units","0","","1.3.1.1.290.8","30","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","1.3.2.1.1.1","2916640","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Total – Place of birth","Asylum claimants","","0","units","0","","1.3.2.1.1.3","15190","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","1.3.2.1.1.5","16525","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","1.3.2.1.1.7","10505","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","1.3.2.1.1.8","2874410","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","1.3.2.1.2.1","2648675","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","1.3.2.1.2.8","2648675","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Americas","Total - Non-permanent resident type","","0","units","0","","1.3.2.1.17.1","52335","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Americas","Asylum claimants","","0","units","0","","1.3.2.1.17.3","5990","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","1.3.2.1.17.5","4085","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Americas","Other non-permanent resident types","","0","units","0","","1.3.2.1.17.7","2660","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Americas","Not a non-permanent resident","","0","units","0","","1.3.2.1.17.8","39595","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Europe","Total - Non-permanent resident type","","0","units","0","","1.3.2.1.77.1","30075","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Europe","Asylum claimants","","0","units","0","","1.3.2.1.77.3","900","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","1.3.2.1.77.5","1970","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Europe","Other non-permanent resident types","","0","units","0","","1.3.2.1.77.7","2275","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Europe","Not a non-permanent resident","","0","units","0","","1.3.2.1.77.8","24935","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Africa","Total - Non-permanent resident type","","0","units","0","","1.3.2.1.135.1","46450","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Africa","Asylum claimants","","0","units","0","","1.3.2.1.135.3","4180","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","1.3.2.1.135.5","1305","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Africa","Other non-permanent resident types","","0","units","0","","1.3.2.1.135.7","965","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Africa","Not a non-permanent resident","","0","units","0","","1.3.2.1.135.8","39990","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Asia","Total - Non-permanent resident type","","0","units","0","","1.3.2.1.199.1","136355","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Asia","Asylum claimants","","0","units","0","","1.3.2.1.199.3","4095","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","1.3.2.1.199.5","9005","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Asia","Other non-permanent resident types","","0","units","0","","1.3.2.1.199.7","4515","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Asia","Not a non-permanent resident","","0","units","0","","1.3.2.1.199.8","118745","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","1.3.2.1.256.1","2740","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Oceania","Asylum claimants","","0","units","0","","1.3.2.1.256.3","25","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Oceania","Non-permanent residents with a study permit only","","0","units","0","","1.3.2.1.256.5","160","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Oceania","Other non-permanent resident types","","0","units","0","","1.3.2.1.256.7","90","","","","0"
"2021","Canada","2021A000011124","Women+","0 to 14 years","Count","Oceania","Not a non-permanent resident","","0","units","0","","1.3.2.1.256.8","2460","","","","0"
"2021","Canada","2021A000011124","Women+","15 to 24 years","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","1.3.4.1.1.1","2019915","","","","0"
"2021","Canada","2021A000011124","Women+","15 to 24 years","Count","Total – Place of birth","Asylum claimants","","0","units","0","","1.3.4.1.1.3","8635","","","","0"
"2021","Canada","2021A000011124","Women+","15 to 24 years","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","1.3.4.1.1.4","29310","","","","0"
"2021","Canada","2021A000011124","Women+","15 to 24 years","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","1.3.4.1.1.5","49550","","","","0"
"2021","Canada","2021A000011124","Women+","15 to 24 years","Count","Total – Place of birth","Non-permanent residents with work and study permits","","0","units","0","","1.3.4.1.1.6","30190","","","","0"
