"REF_DATE","GEO","DGUID","Principal trading partner","North American Product Classification System (NAPCS)","Trade","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","271676.2","","","","1"
"2006","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","246870.7","","","","1"
"2007","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","193552.1","","","","1"
"2008","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","241243.5","","","","1"
"2009","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","161021.7","","","","1"
"2010","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","319165.9","","","","1"
"2011","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","435979.4","","","","1"
"2012","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","214235.0","","","","1"
"2013","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","174350.9","","","","1"
"2014","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","152674.6","","","","1"
"2015","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","180359.6","","","","1"
"2016","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","115169.4","","","","1"
"2017","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","227425.1","","","","1"
"2018","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","196119.4","","","","1"
"2019","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","204119.2","","","","1"
"2020","Canada","2016A000011124","United States","Coal [144]","Export","Dollars","81","thousands","3","v1073209764","1.1.16.1","81247.3","","","","1"
"1999","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","859683.3","","","","1"
"2000","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","828054.4","","","","1"
"2001","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","854845.6","","","","1"
"2002","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","919359.4","","","","1"
"2003","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","760349.5","","","","1"
"2004","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","853936.2","","","","1"
"2005","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","1030172.8","","","","1"
"2006","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","1081348.1","","","","1"
"2007","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","900213.8","","","","1"
"2008","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","1078402.6","","","","1"
"2009","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","772385.2","","","","1"
"2010","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","866494.0","","","","1"
"2011","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","718211.2","","","","1"
"2012","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","839877.9","","","","1"
"2013","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","549293.3","","","","1"
"2014","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","579906.0","","","","1"
"2015","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","680288.6","","","","1"
"2016","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","497635.4","","","","1"
"2017","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","691347.5","","","","1"
"2018","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","785228.0","","","","1"
"2019","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","779619.7","","","","1"
"2020","Canada","2016A000011124","United States","Coal [144]","Import","Dollars","81","thousands","3","v1073209765","1.1.16.2","621488.7","","","","1"
"1999","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","687617.3","","","","1"
"2000","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","641656.1","","","","1"
"2001","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","755535.3","","","","1"
"2002","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","671802.1","","","","1"
"2003","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","512357.6","","","","1"
"2004","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","576169.6","","","","1"
"2005","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","931211.6","","","","1"
"2006","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","918851.1","","","","1"
"2007","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","767748.4","","","","1"
"2008","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","792934.5","","","","1"
"2009","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","692708.4","","","","1"
"2010","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","804431.1","","","","1"
"2011","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","1180689.2","","","","1"
"2012","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","369405.9","","","","1"
"2013","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","806316.6","","","","1"
"2014","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","686128.8","","","","1"
"2015","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","1001619.7","","","","1"
"2016","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","1235282.6","","","","1"
"2017","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","1284222.3","","","","1"
"2018","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","1045452.0","","","","1"
"2019","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","972161.3","","","","1"
"2020","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Export","Dollars","81","thousands","3","v1073209766","1.1.17.1","713452.5","","","","1"
"1999","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","45226.1","","","","1"
"2000","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","58404.5","","","","1"
"2001","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","59242.7","","","","1"
"2002","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","69857.3","","","","1"
"2003","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","76130.6","","","","1"
"2004","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","51555.4","","","","1"
"2005","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","64697.9","","","","1"
"2006","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","99359.8","","","","1"
"2007","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","90289.3","","","","1"
"2008","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","83376.5","","","","1"
"2009","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","100717.4","","","","1"
"2010","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","80798.9","","","","1"
"2011","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","130143.1","","","","1"
"2012","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","149498.2","","","","1"
"2013","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","172091.2","","","","1"
"2014","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","117511.5","","","","1"
"2015","Canada","2016A000011124","United States","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073209767","1.1.17.2","115090.6","","","","1"
