"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1987-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","51.3","","","","1"
"1987-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.9","","","","1"
"1987-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.7","","","","1"
"1987-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.7","","","","1"
"1987-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.1","","","","1"
"1987-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","51.9","","","","1"
"1987-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.7","","","","1"
"1987-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","51.5","","","","1"
"1987-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","49.2","","","","1"
"1987-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.8","","","","1"
"1987-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.8","","","","1"
"1988-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","54.6","","","","1"
"1988-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","54.6","","","","1"
"1988-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","53.5","","","","1"
"1988-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","53.0","","","","1"
"1988-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.3","","","","1"
"1988-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.7","","","","1"
"1988-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.3","","","","1"
"1988-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.3","","","","1"
"1988-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","50.2","","","","1"
"1988-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","51.7","","","","1"
"1988-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","50.8","","","","1"
"1988-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","49.4","","","","1"
"1989-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","50.2","","","","1"
"1989-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","53.7","","","","1"
"1989-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","53.7","","","","1"
"1989-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","52.3","","","","1"
"1989-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","56.3","","","","1"
"1989-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","57.2","","","","1"
"1989-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","57.8","","","","1"
"1989-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","57.8","","","","1"
"1989-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","57.8","","","","1"
"1989-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","56.7","","","","1"
"1989-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","56.7","","","","1"
"1989-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","56.3","","","","1"
"1990-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","56.8","","","","1"
"1990-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","63.5","","","","1"
"1990-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","64.8","","","","1"
"1990-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","64.8","","","","1"
"1990-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","64.8","","","","1"
"1990-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","64.9","","","","1"
"1990-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","65.8","","","","1"
"1990-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","65.4","","","","1"
"1990-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","65.8","","","","1"
"1990-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","69.4","","","","1"
"1990-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","67.6","","","","1"
"1990-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","70.2","","","","1"
"1991-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","71.6","","","","1"
"1991-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","65.0","","","","1"
"1991-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","62.9","","","","1"
"1991-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","63.9","","","","1"
"1991-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","66.2","","","","1"
"1991-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","60.6","","","","1"
"1991-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","68.1","","","","1"
"1991-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","66.9","","","","1"
"1991-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","64.1","","","","1"
"1991-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","64.5","","","","1"
"1991-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","64.6","","","","1"
"1991-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","63.2","","","","1"
"1992-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","64.6","","","","1"
"1992-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","61.8","","","","1"
"1992-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","62.4","","","","1"
"1992-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","61.7","","","","1"
"1992-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","66.9","","","","1"
"1992-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","65.8","","","","1"
"1992-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","65.9","","","","1"
"1992-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","66.1","","","","1"
"1992-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","65.9","","","","1"
"1992-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","67.7","","","","1"
"1992-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","68.2","","","","1"
"1992-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","69.7","","","","1"
"1993-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","71.3","","","","1"
"1993-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","69.9","","","","1"
"1993-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","67.8","","","","1"
"1993-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","69.7","","","","1"
"1993-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","70.3","","","","1"
"1993-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","69.9","","","","1"
"1993-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","70.1","","","","1"
"1993-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","70.2","","","","1"
"1993-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","68.5","","","","1"
"1993-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","69.8","","","","1"
"1993-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","70.1","","","","1"
"1993-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","70.1","","","","1"
"1994-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","69.7","","","","1"
"1994-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","70.2","","","","1"
"1994-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","70.3","","","","1"
"1994-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","71.3","","","","1"
"1994-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","71.7","","","","1"
"1994-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","73.6","","","","1"
"1994-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","73.6","","","","1"
"1994-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","74.9","","","","1"
"1994-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","75.3","","","","1"
"1994-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","73.5","","","","1"
"1994-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","74.0","","","","1"
"1994-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","72.5","","","","1"
"1995-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","72.5","","","","1"
"1995-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","71.3","","","","1"
"1995-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","73.1","","","","1"
"1995-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","73.9","","","","1"
"1995-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","75.9","","","","1"
"1995-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","75.0","","","","1"
"1995-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","74.8","","","","1"
"1995-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","74.4","","","","1"
"1995-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","73.4","","","","1"
"1995-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","72.9","","","","1"
"1995-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","71.9","","","","1"
"1995-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","72.0","","","","1"
"1996-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","74.2","","","","1"
"1996-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","74.8","","","","1"
"1996-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.0","","","","1"
"1996-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.6","","","","1"
"1996-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.8","","","","1"
"1996-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.0","","","","1"
"1996-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.8","","","","1"
"1996-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.5","","","","1"
"1996-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","78.2","","","","1"
"1996-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","78.5","","","","1"
"1996-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.8","","","","1"
"1996-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","78.2","","","","1"
"1997-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.5","","","","1"
"1997-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.8","","","","1"
"1997-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","78.3","","","","1"
"1997-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.8","","","","1"
"1997-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.8","","","","1"
"1997-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","78.9","","","","1"
"1997-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","78.6","","","","1"
"1997-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","78.0","","","","1"
"1997-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.6","","","","1"
"1997-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.8","","","","1"
"1997-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.3","","","","1"
"1997-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","75.9","","","","1"
"1998-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.5","","","","1"
"1998-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","75.9","","","","1"
"1998-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","75.3","","","","1"
"1998-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","75.2","","","","1"
"1998-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.0","","","","1"
"1998-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.3","","","","1"
"1998-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.3","","","","1"
"1998-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","75.7","","","","1"
"1998-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","75.2","","","","1"
"1998-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.0","","","","1"
"1998-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.8","","","","1"
"1998-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.5","","","","1"
"1999-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","77.2","","","","1"
"1999-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.2","","","","1"
"1999-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","76.1","","","","1"
"1999-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","78.6","","","","1"
"1999-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","79.6","","","","1"
"1999-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","79.2","","","","1"
"1999-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","80.0","","","","1"
"1999-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","82.4","","","","1"
"1999-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","83.4","","","","1"
"1999-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","83.5","","","","1"
"1999-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","82.6","","","","1"
"1999-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","83.7","","","","1"
"2000-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","85.6","","","","1"
"2000-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","86.8","","","","1"
"2000-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","89.5","","","","1"
"2000-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","88.5","","","","1"
"2000-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","87.5","","","","1"
"2000-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","88.4","","","","1"
"2000-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","89.9","","","","1"
"2000-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","89.5","","","","1"
"2000-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","91.9","","","","1"
"2000-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","92.3","","","","1"
"2000-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","92.0","","","","1"
"2000-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","96.1","","","","1"
"2001-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","94.9","","","","1"
"2001-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","95.8","","","","1"
"2001-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","93.8","","","","1"
"2001-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","94.1","","","","1"
"2001-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","98.8","","","","1"
"2001-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","106.3","","","","1"
"2001-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","101.1","","","","1"
"2001-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","101.1","","","","1"
"2001-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","107.2","","","","1"
"2001-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","100.8","","","","1"
"2001-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","93.9","","","","1"
"2001-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","90.7","","","","1"
"2002-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","94.7","","","","1"
"2002-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","93.3","","","","1"
"2002-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","97.3","","","","1"
"2002-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","101.3","","","","1"
"2002-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","100.5","","","","1"
"2002-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","101.1","","","","1"
"2002-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","101.5","","","","1"
"2002-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","102.8","","","","1"
"2002-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","103.7","","","","1"
"2002-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","103.8","","","","1"
"2002-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","101.6","","","","1"
"2002-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","98.4","","","","1"
"2003-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","102.8","","","","1"
"2003-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","106.8","","","","1"
"2003-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","108.4","","","","1"
"2003-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","103.4","","","","1"
"2003-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","104.8","","","","1"
"2003-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","105.3","","","","1"
"2003-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","106.0","","","","1"
"2003-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","109.6","","","","1"
"2003-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","110.8","","","","1"
"2003-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","106.0","","","","1"
"2003-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","103.5","","","","1"
"2003-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","101.5","","","","1"
"2004-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","104.7","","","","1"
"2004-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","106.8","","","","1"
"2004-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","109.0","","","","1"
"2004-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","109.9","","","","1"
"2004-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","116.2","","","","1"
"2004-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","115.1","","","","1"
"2004-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","112.9","","","","1"
"2004-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","112.7","","","","1"
"2004-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","112.3","","","","1"
"2004-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","116.8","","","","1"
"2004-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","115.7","","","","1"
"2004-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","112.9","","","","1"
"2005-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","111.6","","","","1"
"2005-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","115.7","","","","1"
"2005-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","117.8","","","","1"
"2005-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","121.5","","","","1"
"2005-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","118.5","","","","1"
"2005-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","119.0","","","","1"
"2005-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","121.6","","","","1"
"2005-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","125.4","","","","1"
"2005-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","132.4","","","","1"
"2005-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","127.4","","","","1"
"2005-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","123.1","","","","1"
"2005-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","121.2","","","","1"
"2006-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","125.6","","","","1"
"2006-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","123.7","","","","1"
"2006-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","125.6","","","","1"
"2006-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","132.1","","","","1"
"2006-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","133.4","","","","1"
"2006-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","132.8","","","","1"
"2006-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","135.1","","","","1"
"2006-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","137.6","","","","1"
"2006-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","123.6","","","","1"
"2006-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","120.5","","","","1"
"2006-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","119.8","","","","1"
"2006-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","120.3","","","","1"
"2007-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","122.5","","","","1"
"2007-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","123.4","","","","1"
"2007-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","129.8","","","","1"
"2007-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","132.4","","","","1"
"2007-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","138.7","","","","1"
"2007-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","137.3","","","","1"
"2007-07","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","138.6","","","","1"
"2007-08","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","134.9","","","","1"
"2007-09","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","136.0","","","","1"
"2007-10","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","131.2","","","","1"
"2007-11","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","131.2","","","","1"
"2007-12","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","131.8","","","","1"
"2008-01","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","132.6","","","","1"
"2008-02","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","132.9","","","","1"
"2008-03","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","136.7","","","","1"
"2008-04","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","141.7","","","","1"
"2008-05","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","147.0","","","","1"
"2008-06","Saskatchewan","2016A000247","Energy","2002=100","17","units","0","v41692323","20.288","151.4","","","","1"
