"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1788.0","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1943.3","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","2038.6","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","2067.9","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1980.3","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1864.9","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1772.2","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1671.5","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1626.3","","","","1"
"2011","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1739.3","","","","1"
"2012","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1785.7","","","","1"
"2013","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1895.4","","","","1"
"2014","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1826.9","","","","1"
"2015","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1714.2","","","","1"
"2016","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1573.8","","","","1"
"2017","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1435.7","","","","1"
"2018","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1524.3","","","","1"
"2019","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","1583.0","","","","1"
"2020","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","Cannabis sector [T021]","Dollars","81","millions","6","v1064170669","10.1.322","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","106924.0","","","","1"
"1998","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","107843.0","","","","1"
"1999","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","113288.0","","","","1"
"2000","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","123543.0","","","","1"
"2001","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","125540.0","","","","1"
"2002","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","129535.0","","","","1"
"2003","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","136646.0","","","","1"
"2004","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","148808.0","","","","1"
"2005","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","160647.0","","","","1"
"2006","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","173354.0","","","","1"
"2007","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","182528.7","","","","1"
"2008","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","189649.3","","","","1"
"2009","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","181282.0","","","","1"
"2010","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","189247.3","","","","1"
"2011","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","200294.1","","","","1"
"2012","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","204805.2","","","","1"
"2013","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","212193.8","","","","1"
"2014","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","224038.3","","","","1"
"2015","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","230015.2","","","","1"
"2016","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","241752.9","","","","1"
"2017","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","258805.8","","","","1"
"2018","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","272946.8","","","","1"
"2019","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","285043.1","","","","1"
"2020","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","All industries (except unlicensed cannabis sector) [T024]","Dollars","81","millions","6","v1064170672","10.1.325","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5315.6","","","","1"
"1998","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5590.6","","","","1"
"1999","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5368.8","","","","1"
"2000","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5097.7","","","","1"
"2001","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5009.8","","","","1"
"2002","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5278.7","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5308.7","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5848.0","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5833.6","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5622.5","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5525.4","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","4955.6","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","4482.4","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","4696.4","","","","1"
"2011","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5226.0","","","","1"
"2012","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5343.3","","","","1"
"2013","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5348.3","","","","1"
"2014","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5489.3","","","","1"
"2015","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5736.3","","","","1"
"2016","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","5923.8","","","","1"
"2017","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","6272.1","","","","1"
"2018","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","6812.2","","","","1"
"2019","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","6477.0","","","","1"
"2020","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62463309","10.1.11","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","2676.2","","","","1"
"1998","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","2223.7","","","","1"
"1999","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","2529.7","","","","1"
"2000","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","4789.2","","","","1"
"2001","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","5736.9","","","","1"
"2002","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","4370.6","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","6274.4","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","7648.1","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","11387.1","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","11460.0","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","9910.1","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","13471.0","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","7305.0","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","9043.3","","","","1"
"2011","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","12496.2","","","","1"
"2012","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","8941.8","","","","1"
"2013","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","8302.6","","","","1"
"2014","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","9513.6","","","","1"
"2015","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","6345.1","","","","1"
"2016","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","7181.0","","","","1"
"2017","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","10369.7","","","","1"
"2018","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","10796.0","","","","1"
"2019","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","9107.6","","","","1"
"2020","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62463320","10.1.22","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","2375.9","","","","1"
"1998","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","2492.6","","","","1"
"1999","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","2795.7","","","","1"
"2000","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","3639.7","","","","1"
"2001","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","2131.4","","","","1"
"2002","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","2706.2","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","2676.8","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","2765.1","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","3230.7","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","2654.7","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","3497.7","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","3340.4","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","3665.0","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","3719.3","","","","1"
"2011","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","4258.8","","","","1"
"2012","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","4587.2","","","","1"
"2013","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","4963.0","","","","1"
"2014","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","5107.4","","","","1"
"2015","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","5390.3","","","","1"
"2016","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","5481.8","","","","1"
"2017","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","5573.7","","","","1"
"2018","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","5764.1","","","","1"
"2019","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","5849.7","","","","1"
"2020","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","Utilities [22]","Dollars","81","millions","6","v62463340","10.1.42","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","6965.5","","","","1"
"1998","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","6204.2","","","","1"
"1999","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","6122.7","","","","1"
"2000","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","6112.4","","","","1"
"2001","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","6248.1","","","","1"
"2002","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","6709.4","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","7369.5","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","8873.1","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","10191.0","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","12429.0","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","14607.5","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","15954.1","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","14385.3","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","14555.2","","","","1"
"2011","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","15085.6","","","","1"
"2012","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","16797.2","","","","1"
"2013","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","17279.2","","","","1"
"2014","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","18590.2","","","","1"
"2015","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","18629.5","","","","1"
"2016","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","18867.2","","","","1"
"2017","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","20810.3","","","","1"
"2018","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","22493.8","","","","1"
"2019","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","25405.9","","","","1"
"2020","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","Construction [23]","Dollars","81","millions","6","v62463345","10.1.47","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","11470.5","","","","1"
"1998","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","10821.4","","","","1"
"1999","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","13271.2","","","","1"
"2000","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","15808.5","","","","1"
"2001","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","14358.8","","","","1"
"2002","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","13592.0","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","13065.7","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","15596.1","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","15147.2","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","16184.4","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","15791.1","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","14549.3","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","12352.4","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","13092.4","","","","1"
"2011","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","13773.2","","","","1"
"2012","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","14693.3","","","","1"
"2013","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","14954.5","","","","1"
"2014","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","15693.3","","","","1"
"2015","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","16152.7","","","","1"
"2016","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","17190.6","","","","1"
"2017","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","18057.7","","","","1"
"2018","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","19454.9","","","","1"
"2019","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","17718.2","","","","1"
"2020","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","Manufacturing [31-33]","Dollars","81","millions","6","v62463356","10.1.58","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","4762.5","","","","1"
"1998","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","4785.1","","","","1"
"1999","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","4969.8","","","","1"
"2000","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","5209.1","","","","1"
"2001","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","5465.3","","","","1"
"2002","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","5812.1","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","6192.7","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","6670.2","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","6903.7","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","7496.3","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","8054.3","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","8094.7","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","7246.1","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","7492.8","","","","1"
"2011","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","7536.3","","","","1"
"2012","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","8317.4","","","","1"
"2013","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","8497.5","","","","1"
"2014","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","8952.6","","","","1"
"2015","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","8976.6","","","","1"
"2016","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","9639.3","","","","1"
