"REF_DATE","GEO","DGUID","Supply and disposition","Units of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-10","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15070947","","","","0"
"2016-11","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15566047","","","","0"
"2016-12","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15313649","","","","0"
"2017-01","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15881937","","","","0"
"2017-02","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14548235","","","","0"
"2017-03","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14985521","","","","0"
"2017-04","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","12982924","","","","0"
"2017-05","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","13961497","","","","0"
"2017-06","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14003703","","","","0"
"2017-07","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15451830","","","","0"
"2017-08","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16499165","","","","0"
"2017-09","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15002130","","","","0"
"2017-10","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14959204","","","","0"
"2017-11","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15942535","","","","0"
"2017-12","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16851258","","","","0"
"2018-01","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16077393","","","","0"
"2018-02","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14998012","","","","0"
"2018-03","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16730762","","","","0"
"2018-04","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14699631","","","","0"
"2018-05","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16225157","","","","0"
"2018-06","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15743227","","","","0"
"2018-07","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16701915","","","","0"
"2018-08","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17831192","","","","0"
"2018-09","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15888135","","","","0"
"2018-10","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17529496","","","","0"
"2018-11","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17305752","","","","0"
"2018-12","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17689446","","","","0"
"2019-01","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16366725","","","","0"
"2019-02","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14920014","","","","0"
"2019-03","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16683607","","","","0"
"2019-04","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16529763","","","","0"
"2019-05","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16230194","","","","0"
"2019-06","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16475776","","","","0"
"2019-07","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17226731","","","","0"
"2019-08","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17355008","","","","0"
"2019-09","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16330396","","","","0"
"2019-10","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16636332","","","","0"
"2019-11","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16601823","","","","0"
"2019-12","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17994511","","","","0"
"2020-01","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17373312","","","","0"
"2020-02","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16471937","","","","0"
"2020-03","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17241815","","","","0"
"2020-04","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14350711","","","","0"
"2020-05","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","13879619","","","","0"
"2020-06","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14464853","","","","0"
"2020-07","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14970833","","","","0"
"2020-08","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14639433","","","","0"
"2020-09","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","14631839","","","","0"
"2020-10","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16044575","","","","0"
"2020-11","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17065233","","","","0"
"2020-12","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18381155","","","","0"
"2021-01","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18073365","","","","0"
"2021-02","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15606364","","","","0"
"2021-03","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17530087","","","","0"
"2021-04","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","15435172","","","","0"
"2021-05","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16153625","","","","0"
"2021-06","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16790873","","","","0"
"2021-07","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17689734","","","","0"
"2021-08","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17404565","","","","0"
"2021-09","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16545226","","","","0"
"2021-10","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18532801","","","","0"
"2021-11","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18006651","","","","0"
"2021-12","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17634354","","","","0"
"2022-01","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","17201542","","","","0"
"2022-02","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16332212","","","","0"
"2022-03","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18048081","","","","0"
"2022-04","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16966515","","","","0"
"2022-05","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16707696","","","","0"
"2022-06","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16680579","","","","0"
"2022-07","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18249793","","","","0"
"2022-08","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18419390","","","","0"
"2022-09","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18060493","","","","0"
"2022-10","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18508541","","","","0"
"2022-11","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18459170","","","","0"
"2022-12","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18351565","","","","0"
"2023-01","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18074090","","","","0"
"2023-02","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16780443","","","","0"
"2023-03","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18660191","","","","0"
"2023-04","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16495234","","","","0"
"2023-05","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16553257","","","","0"
"2023-06","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","16931480","","","","0"
"2023-07","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18865666","","","","0"
"2023-08","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18776356","","","","0"
"2023-09","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18130495","","","","0"
"2023-10","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","18431193","","","","0"
"2023-11","Alberta","2016A000248","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757710","10.2.1","19494171","","","","0"
"2016-07","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","37175","","","","0"
"2016-08","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","40772","","","","0"
"2016-09","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","38636","","","","0"
"2016-10","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","34723","","","","0"
"2016-11","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","30314","","","","0"
"2016-12","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","26437","","","","0"
"2017-01","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","40603","","","","0"
"2017-02","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","39851","","","","0"
"2017-03","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","50828","","","","0"
"2017-04","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","44268","","","","0"
"2017-05","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","79146","","","","0"
"2017-06","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","47907","","","","0"
"2017-07","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","31347","","","","0"
"2017-08","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","28657","","","","0"
"2017-09","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","22790","","","","0"
"2017-10","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","24820","","","","0"
"2017-11","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","24951","","","","0"
"2017-12","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","30049","","","","0"
"2018-01","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","23523","","","","0"
"2018-02","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","25765","","","","0"
"2018-03","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","26328","","","","0"
"2018-04","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","50959","","","","0"
"2018-05","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","62198","","","","0"
"2018-06","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","58415","","","","0"
"2018-07","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","55582","","","","0"
"2018-08","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","47860","","","","0"
"2018-09","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","46128","","","","0"
"2018-10","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","37989","","","","0"
"2018-11","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","31783","","","","0"
"2018-12","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","27812","","","","0"
"2019-01","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","31789","","","","0"
"2019-02","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","37028","","","","0"
"2019-03","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","68807","","","","0"
"2019-04","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","65912","","","","0"
"2019-05","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","41285","","","","0"
"2019-06","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","47078","","","","0"
"2019-07","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","44499","","","","0"
"2019-08","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","39720","","","","0"
"2019-09","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","42678","","","","0"
"2019-10","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","38390","","","","0"
"2019-11","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","34429","","","","0"
"2019-12","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","35703","","","","0"
"2020-01","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","52416","","","","0"
"2020-02","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","97696","","","","0"
"2020-03","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","43339","","","","0"
"2020-04","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","56172","","","","0"
"2020-05","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","46476","","","","0"
"2020-06","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","43606","","","","0"
"2020-07","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","42555","","","","0"
"2020-08","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","34138","","","","0"
"2020-09","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","34219","","","","0"
"2020-10","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","38147","","","","0"
"2020-11","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","30368","","","","0"
"2020-12","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","38283","","","","0"
"2021-01","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","35880","","","","0"
"2021-02","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","24535","","","","0"
"2021-03","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","34896","","","","0"
"2021-04","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","35527","","","","0"
"2021-05","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","35474","","","","0"
"2021-06","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","32451","","","","0"
"2021-07","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","29015","","","","0"
"2021-08","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","32314","","","","0"
"2021-09","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","28435","","","","0"
"2021-10","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","24733","","","","0"
"2021-11","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","25938","","","","0"
"2021-12","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","25983","","","","0"
"2022-01","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","24624","","","","0"
"2022-02","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","20762","","","","0"
"2022-03","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","29129","","","","0"
"2022-04","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","27475","","","","0"
"2022-05","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","24381","","","","0"
"2022-06","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","27156","","","","0"
"2022-07","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","62647","","","","0"
"2022-08","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","46444","","","","0"
"2022-09","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","40890","","","","0"
"2022-10","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","52440","","","","0"
"2022-11","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","34909","","","","0"
"2022-12","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","38810","","","","0"
"2023-01","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","65394","","","","0"
"2023-02","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","66012","","","","0"
"2023-03","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","47988","","","","0"
"2023-04","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","34917","","","","0"
"2023-05","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","24759","","","","0"
"2023-06","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","18872","","","","0"
"2023-07","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","23002","","","","0"
"2023-08","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","13341","","","","0"
"2023-09","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","16906","","","","0"
"2023-10","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","32348","","","","0"
"2023-11","Alberta","2016A000248","Imports","Cubic metres","Cubic metres","72","units","0","v107757734","10.14.1","37299","","","","0"
"2016-07","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","1788374","","","","0"
"2016-08","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","1948390","","","","0"
"2016-09","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","1937115","","","","0"
"2016-10","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2286917","","","","0"
"2016-11","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2422014","","","","0"
"2016-12","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2370264","","","","0"
"2017-01","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2351445","","","","0"
"2017-02","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2376493","","","","0"
"2017-03","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2610247","","","","0"
"2017-04","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2398764","","","","0"
"2017-05","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2227936","","","","0"
"2017-06","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2078841","","","","0"
"2017-07","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2146237","","","","0"
"2017-08","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2379488","","","","0"
"2017-09","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2331058","","","","0"
"2017-10","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2141903","","","","0"
"2017-11","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2200449","","","","0"
"2017-12","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2519810","","","","0"
"2018-01","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2551558","","","","0"
"2018-02","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2344430","","","","0"
"2018-03","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2809536","","","","0"
"2018-04","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2474916","","","","0"
"2018-05","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2890145","","","","0"
"2018-06","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2666906","","","","0"
"2018-07","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2655998","","","","0"
"2018-08","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3036574","","","","0"
"2018-09","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2924049","","","","0"
"2018-10","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3462977","","","","0"
"2018-11","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3475020","","","","0"
"2018-12","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3242347","","","","0"
"2019-01","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3278794","","","","0"
"2019-02","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2106307","","","","0"
"2019-03","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2459741","","","","0"
"2019-04","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2598380","","","","0"
"2019-05","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3520578","","","","0"
"2019-06","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3316262","","","","0"
"2019-07","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3277651","","","","0"
"2019-08","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3228149","","","","0"
"2019-09","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3090640","","","","0"
"2019-10","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","2809309","","","","0"
"2019-11","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3017924","","","","0"
"2019-12","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","3465301","","","","0"
"2020-01","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16808103","","","","0"
"2020-02","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16147720","","","","0"
"2020-03","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16974110","","","","0"
"2020-04","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","13831256","","","","0"
