"REF_DATE","GEO","DGUID","Age (15C)","Gender (3)","Statistics (2)","Religion (25)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","2021 Counts","Hindu","","0","units","0","","141.4.3.1.19","5505","","","","0"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","2021 Counts","Jewish","","0","units","0","","141.4.3.1.20","1280","","","","0"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","2021 Counts","Muslim","","0","units","0","","141.4.3.1.21","8080","","","","0"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","2021 Counts","Sikh","","0","units","0","","141.4.3.1.22","24475","","","","0"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","141.4.3.1.23","820","","","","0"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","141.4.3.1.24","2630","","","","0"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","141.4.3.1.25","142310","","","","0"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","Total - Religion","","0","units","0","","141.4.3.2.1","0.7","","","","1"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","Buddhist","","0","units","0","","141.4.3.2.2","0.0","","","","1"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","Christian","","0","units","0","","141.4.3.2.3","0.2","","","","1"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","Hindu","","0","units","0","","141.4.3.2.19","0.0","","","","1"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","Jewish","","0","units","0","","141.4.3.2.20","0.0","","","","1"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","Muslim","","0","units","0","","141.4.3.2.21","0.0","","","","1"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","Sikh","","0","units","0","","141.4.3.2.22","0.1","","","","1"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","141.4.3.2.23","0.0","","","","1"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","141.4.3.2.24","0.0","","","","1"
"2021","British Columbia","2021A000259","15 to 24 years","Women+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","141.4.3.2.25","0.4","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","Total - Religion","","0","units","0","","141.7.1.1.1","2691865","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","Buddhist","","0","units","0","","141.7.1.1.2","51205","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","Christian","","0","units","0","","141.7.1.1.3","841450","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","Hindu","","0","units","0","","141.7.1.1.19","47825","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","Jewish","","0","units","0","","141.7.1.1.20","13250","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","Muslim","","0","units","0","","141.7.1.1.21","68940","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","Sikh","","0","units","0","","141.7.1.1.22","151695","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","141.7.1.1.23","6230","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","141.7.1.1.24","32835","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","141.7.1.1.25","1478430","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","141.7.1.2.1","7.4","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","141.7.1.2.2","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","Christian","","0","units","0","","141.7.1.2.3","2.3","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","141.7.1.2.19","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","141.7.1.2.20","0.0","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","141.7.1.2.21","0.2","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","141.7.1.2.22","0.4","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","141.7.1.2.23","0.0","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","141.7.1.2.24","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","141.7.1.2.25","4.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","Total - Religion","","0","units","0","","141.7.2.1.1","1313265","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","Buddhist","","0","units","0","","141.7.2.1.2","20445","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","Christian","","0","units","0","","141.7.2.1.3","378195","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","Hindu","","0","units","0","","141.7.2.1.19","24725","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","Jewish","","0","units","0","","141.7.2.1.20","6315","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","Muslim","","0","units","0","","141.7.2.1.21","34275","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","Sikh","","0","units","0","","141.7.2.1.22","74895","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","141.7.2.1.23","2750","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","141.7.2.1.24","12985","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","141.7.2.1.25","758665","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","Total - Religion","","0","units","0","","141.7.2.2.1","3.6","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","Buddhist","","0","units","0","","141.7.2.2.2","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","Christian","","0","units","0","","141.7.2.2.3","1.0","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","Hindu","","0","units","0","","141.7.2.2.19","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","Jewish","","0","units","0","","141.7.2.2.20","0.0","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","Muslim","","0","units","0","","141.7.2.2.21","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","Sikh","","0","units","0","","141.7.2.2.22","0.2","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","141.7.2.2.23","0.0","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","141.7.2.2.24","0.0","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Men+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","141.7.2.2.25","2.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","Total - Religion","","0","units","0","","141.7.3.1.1","1378600","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","Buddhist","","0","units","0","","141.7.3.1.2","30755","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","Christian","","0","units","0","","141.7.3.1.3","463255","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","Hindu","","0","units","0","","141.7.3.1.19","23100","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","Jewish","","0","units","0","","141.7.3.1.20","6935","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","Muslim","","0","units","0","","141.7.3.1.21","34665","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","Sikh","","0","units","0","","141.7.3.1.22","76800","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","141.7.3.1.23","3480","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","141.7.3.1.24","19850","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","141.7.3.1.25","719765","","","","0"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","Total - Religion","","0","units","0","","141.7.3.2.1","3.8","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","Buddhist","","0","units","0","","141.7.3.2.2","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","Christian","","0","units","0","","141.7.3.2.3","1.3","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","Hindu","","0","units","0","","141.7.3.2.19","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","Jewish","","0","units","0","","141.7.3.2.20","0.0","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","Muslim","","0","units","0","","141.7.3.2.21","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","Sikh","","0","units","0","","141.7.3.2.22","0.2","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","141.7.3.2.23","0.0","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","141.7.3.2.24","0.1","","","","1"
"2021","British Columbia","2021A000259","25 to 64 years","Women+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","141.7.3.2.25","2.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","Total - Religion","","0","units","0","","141.13.1.1.1","964645","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","Buddhist","","0","units","0","","141.13.1.1.2","19635","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","Christian","","0","units","0","","141.13.1.1.3","504830","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","Hindu","","0","units","0","","141.13.1.1.19","8335","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","Jewish","","0","units","0","","141.13.1.1.20","7290","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","Muslim","","0","units","0","","141.13.1.1.21","13275","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","Sikh","","0","units","0","","141.13.1.1.22","40080","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","141.13.1.1.23","1120","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","141.13.1.1.24","9510","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","141.13.1.1.25","360575","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","141.13.1.2.1","2.7","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","141.13.1.2.2","0.1","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","Christian","","0","units","0","","141.13.1.2.3","1.4","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","141.13.1.2.19","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","141.13.1.2.20","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","141.13.1.2.21","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","141.13.1.2.22","0.1","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","141.13.1.2.23","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","141.13.1.2.24","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","141.13.1.2.25","1.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","Total - Religion","","0","units","0","","141.13.2.1.1","452930","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","Buddhist","","0","units","0","","141.13.2.1.2","7875","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","Christian","","0","units","0","","141.13.2.1.3","215335","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","Hindu","","0","units","0","","141.13.2.1.19","3980","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","Jewish","","0","units","0","","141.13.2.1.20","3450","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","Muslim","","0","units","0","","141.13.2.1.21","6535","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","Sikh","","0","units","0","","141.13.2.1.22","19010","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","141.13.2.1.23","540","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","141.13.2.1.24","3720","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","141.13.2.1.25","192480","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","Total - Religion","","0","units","0","","141.13.2.2.1","1.2","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","Buddhist","","0","units","0","","141.13.2.2.2","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","Christian","","0","units","0","","141.13.2.2.3","0.6","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","Hindu","","0","units","0","","141.13.2.2.19","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","Jewish","","0","units","0","","141.13.2.2.20","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","Muslim","","0","units","0","","141.13.2.2.21","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","Sikh","","0","units","0","","141.13.2.2.22","0.1","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","141.13.2.2.23","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","141.13.2.2.24","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Men+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","141.13.2.2.25","0.5","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","Total - Religion","","0","units","0","","141.13.3.1.1","511720","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","Buddhist","","0","units","0","","141.13.3.1.2","11755","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","Christian","","0","units","0","","141.13.3.1.3","289495","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","Hindu","","0","units","0","","141.13.3.1.19","4355","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","Jewish","","0","units","0","","141.13.3.1.20","3835","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","Muslim","","0","units","0","","141.13.3.1.21","6745","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","Sikh","","0","units","0","","141.13.3.1.22","21065","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","141.13.3.1.23","580","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","141.13.3.1.24","5785","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","141.13.3.1.25","168095","","","","0"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","Total - Religion","","0","units","0","","141.13.3.2.1","1.4","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","Buddhist","","0","units","0","","141.13.3.2.2","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","Christian","","0","units","0","","141.13.3.2.3","0.8","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","Hindu","","0","units","0","","141.13.3.2.19","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","Jewish","","0","units","0","","141.13.3.2.20","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","Muslim","","0","units","0","","141.13.3.2.21","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","Sikh","","0","units","0","","141.13.3.2.22","0.1","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","141.13.3.2.23","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","141.13.3.2.24","0.0","","","","1"
"2021","British Columbia","2021A000259","65 years and over","Women+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","141.13.3.2.25","0.5","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","Total - Religion","","0","units","0","","170.1.1.1.1","39585","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","Buddhist","","0","units","0","","170.1.1.1.2","260","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","Christian","","0","units","0","","170.1.1.1.3","13860","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","Hindu","","0","units","0","","170.1.1.1.19","260","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","Jewish","","0","units","0","","170.1.1.1.20","65","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","Muslim","","0","units","0","","170.1.1.1.21","185","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","Sikh","","0","units","0","","170.1.1.1.22","385","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","170.1.1.1.23","320","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","170.1.1.1.24","600","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","170.1.1.1.25","23645","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","170.1.1.2.1","0.1","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","170.1.1.2.2","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","Christian","","0","units","0","","170.1.1.2.3","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","170.1.1.2.19","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","170.1.1.2.20","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","170.1.1.2.21","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","170.1.1.2.22","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","170.1.1.2.23","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","170.1.1.2.24","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","170.1.1.2.25","0.1","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","Total - Religion","","0","units","0","","170.1.2.1.1","19715","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","Buddhist","","0","units","0","","170.1.2.1.2","110","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","Christian","","0","units","0","","170.1.2.1.3","6425","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","Hindu","","0","units","0","","170.1.2.1.19","160","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","Jewish","","0","units","0","","170.1.2.1.20","45","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","Muslim","","0","units","0","","170.1.2.1.21","125","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","Sikh","","0","units","0","","170.1.2.1.22","180","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","170.1.2.1.23","165","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","170.1.2.1.24","245","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","170.1.2.1.25","12260","","","","0"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","Total - Religion","","0","units","0","","170.1.2.2.1","0.1","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","Buddhist","","0","units","0","","170.1.2.2.2","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","Christian","","0","units","0","","170.1.2.2.3","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","Hindu","","0","units","0","","170.1.2.2.19","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","Jewish","","0","units","0","","170.1.2.2.20","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","Muslim","","0","units","0","","170.1.2.2.21","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","Sikh","","0","units","0","","170.1.2.2.22","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","170.1.2.2.23","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","170.1.2.2.24","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Men+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","170.1.2.2.25","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","Total - Religion","","0","units","0","","170.1.3.1.1","19875","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","Buddhist","","0","units","0","","170.1.3.1.2","150","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","Christian","","0","units","0","","170.1.3.1.3","7440","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","Hindu","","0","units","0","","170.1.3.1.19","105","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","Jewish","","0","units","0","","170.1.3.1.20","25","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","Muslim","","0","units","0","","170.1.3.1.21","60","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","Sikh","","0","units","0","","170.1.3.1.22","200","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","170.1.3.1.23","160","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","170.1.3.1.24","360","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","170.1.3.1.25","11385","","","","0"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","Total - Religion","","0","units","0","","170.1.3.2.1","0.1","","","","1"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","Buddhist","","0","units","0","","170.1.3.2.2","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","Christian","","0","units","0","","170.1.3.2.3","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","Hindu","","0","units","0","","170.1.3.2.19","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","Jewish","","0","units","0","","170.1.3.2.20","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","Muslim","","0","units","0","","170.1.3.2.21","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","Sikh","","0","units","0","","170.1.3.2.22","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","170.1.3.2.23","0.0","","","","1"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","170.1.3.2.24","0.0","","","","1"
